 lhe rhe LE MiPf LLPf RLPf LMPf RMPf LDFr RDFr LMFr RMFr LLFr RLFr LMCe RMCe LDCe RDCe MiCe MiPa LLTe RLTe LDPa RDPa LLOc RLOc LMOc RMOc MiOc A2 
F00 0.158683170373189 0.112084642721052 0.0505333748160105 -0.0725400943210839 0.0213095363546833 -0.00235423270744356 -0.129000945353792 0.112156859678316 -0.0298161715723686 -0.0807818081090565 0.139021119085876 0.0439619856710198 0.0140935005241033 0.00467183198663215 -0.098654591895428 0.079567791798381 -0.0103248715635299 -0.150326379698404 -0.0900697553449359 0.15017819068322 0.669825797531581 0.134738161914931 -0.250191623861741 -0.0822815739993704 0.143757796880579 0.0334102332216286 0.00743107398756362 -0.0356531589048058 -0.014342726085382 0.167667258847892 
F01 -0.20937566436516 -0.13030449586971 0.276586460174802 -0.116703577380275 -0.000448070315949839 0.0172960192323749 0.0310645511088571 -0.0411309887699725 -0.0269895366182077 0.109066619526832 0.0796904663683313 -0.0141735233702102 -0.0133683751331317 0.0254650375036071 0.00545672873118372 -0.0115716727408509 0.0305592564770975 -0.0240553884697015 0.0127570096787881 -0.0589557868618115 0.0638581845309291 0.0120121415236513 -0.0913544637957426 -0.0141987685310635 0.00388667766144142 -0.00025904607760566 0.0515590881755259 0.012643013656388 0.00854897453027991 0.0063892591838834 
F02 0.2214519402546 -0.1882347295959 -0.0160464173157334 -0.0258804514190706 -0.0136980063174454 0.00953621173007915 0.0233778054625161 -0.0340638736178458 -0.0223313513830801 0.107950975523914 -0.0188971181286127 -0.031999944181476 -0.00440904052517362 0.013989979557891 0.0462159416764628 -0.0315955879597456 -0.0200271029553927 -0.0133222953744517 0.0508810885791702 -0.0593081716555775 -0.0547018802736989 0.0145722128515583 -0.0254333440904557 0.00722788408440377 0.0141839267941445 -0.000428994575141686 0.0415971705703439 0.010999709378806 -0.0176767161447399 0.0290320309640562 
F03 -0.188101758659858 -0.316578639881491 0.106883695522231 -0.153936398638719 0.0162313001553727 0.0227805264434975 -0.0826894879681077 0.827828030072552 -0.0272892243979062 0.018811220464052 -0.2773501137105 -0.0587929911010693 0.00541281393629595 0.032339477170172 0.397176559180936 0.133326610841886 -0.0761477301607494 -0.0217699469403837 -0.170913790625274 -0.178242519440846 0.141381778341627 0.0880775766050769 -0.167318307962569 -0.0166525281578123 -0.0249471016368346 0.0196812239134484 0.164274458547344 0.00663306761470518 -0.225823945253551 0.0009758596351793 
F04 0.0976023523553686 -0.0504100818101048 -0.00736783606908133 -0.0537687910595859 -0.035757600395915 0.0295252408089103 0.37426958417978 -0.469324969252728 -0.0707545155751828 0.524266332244445 -0.0572904664851345 -0.0557722558968648 0.00123510378799682 0.0408656202236045 0.112861383538907 -0.322082001760529 -0.0776722980163833 -0.00107651653792513 0.0490548523898792 0.0253714044754296 -0.768237491482944 0.122261418919062 0.694368785655715 -0.0422646053041832 -0.0119338116019705 -0.0134260302265468 -0.248967882334637 0.0260810808328041 0.187891369502612 0.0111164384536073 
F05 -0.00242301911648925 -0.000603263574059402 -0.00841931413691435 -0.0210786641921327 0.00568482113531694 0.00361817499452166 0.118303524785135 -0.0935962798016285 -0.0148689160463541 0.0763779375863945 -0.0227131489807797 0.00312086780101421 0.00726554680903259 0.0251464843132277 -0.0320479852148788 -0.080462779280135 -0.0182888645275819 -0.0550337567995157 -0.121933171999603 0.211857488820493 0.00625255299712164 -0.0130366969310014 -0.19029983737987 -0.166971549765065 -0.0411121431873268 -0.0285803048029973 0.317304107900508 0.276615202611472 -0.131131606834914 -0.00916994948447067 
F06 0.130197472978059 0.148040902483593 0.0418130873592391 0.0592009206145254 -0.0345784697462353 -0.0126634500729065 0.052755983151783 -0.199579597975243 0.0160713215354663 -0.00225613865246642 -0.0684583610648369 0.17496520683191 0.00818277072052135 0.0276330206246212 0.133291379572066 -0.0333783787604823 -0.0602968293767126 -0.0352923603605559 -0.0149191955879997 -0.18986633514243 -0.141001921501606 -0.128173751492615 0.0402936017015311 0.177904085542511 -0.0210719820737913 0.00331739013143024 0.185664199697724 0.000836449958011184 -0.214918059040795 -0.0384295360166047 
F07 -0.117159253668171 -0.102450050855071 0.0572727418740954 0.311250161852138 0.0235123049709328 0.0158846157563495 -0.144044714012576 -0.28883044999559 0.000908963788806631 0.192351763804126 0.0514534505823631 -0.0138613959958936 0.00446791765201794 0.0276152046300427 -0.0288345518730141 -0.0299290546229209 0.0361402626782205 -0.0644569863732232 0.0633235580999951 -0.0395544982443378 0.0333653415585805 0.00611252564031366 -0.0841986985634341 0.0204575116140493 0.0221733083835114 0.00886790732946122 0.0875656661567256 -0.0189473616783313 -0.0353882782609033 0.0015384662258828 
F08 -0.000437322177388104 0.0124246874812974 0.00164466558035709 0.0389804690345994 -0.000263729867243629 -0.00546940833783947 0.00535010824542958 -0.0151566284169601 -0.000562390586543801 -0.0297366464904754 -0.227511633502236 -0.143037222529726 -0.011918287573466 -0.00854517137467961 -0.460577393503116 -0.209511033420821 0.122884823728014 -0.00907833236077964 0.862261892098537 0.0936387662808475 -0.0526001050138699 0.0146069959862785 0.257430675438293 0.00907817716670683 -0.000573639785713361 0.000497340994189393 -0.239095918879671 -0.00676311051870486 0.00868816263578446 -0.00244316470226602 
F09 -0.00254489362650417 -0.00401570056573577 -0.00683257570173809 0.018995364416935 -0.00425308293592325 0.00071181840388306 0.104163135252069 -0.14285786921123 0.0141850207740249 -0.0426541212557672 -0.0288560158695744 -0.218767109737169 0.00730703188343237 -0.0251717707029162 0.0166263917222915 0.528667311970675 -0.0220235010073515 0.257561726800308 -0.122801507220788 -0.0715105843242565 0.00488250814446738 -0.0704305039506671 -0.014162722252647 -0.118547566560202 0.0194976600737485 0.00307658680275855 0.00516927597278811 -0.072588604621623 -0.0166026783216594 0.000943368839792995 
F10 -0.0238491017566382 0.00734474424793899 -0.023612602034446 0.0889036710015293 -0.0371413186078323 0.00122721393063428 0.288249332512647 -0.793989426843132 -0.210438283726463 0.179487292006553 0.742893834907531 0.193306429301438 -0.00193241115912801 -0.0110789386077393 -0.0417731823003132 -0.0957531923843426 0.0765569055212542 0.0404156392097795 -0.471488303149655 0.247545314717244 0.0190864106986715 -0.0145926196199916 -0.0708895387973813 0.0215187796982153 0.0279671973225545 0.00971794267284237 -0.103136414102278 -0.0166845073701218 -0.026001815297265 -0.00401651644739387 
F11 0.0504355604534502 0.0515363089136849 -0.121922560762532 -0.263896016886921 0.0274811491474034 0.0331191378538451 0.211574464829486 -0.202094428345717 0.01573323060909 0.390374785175301 -0.0532231744663501 -0.117964814088873 0.00853308629235163 0.0755044534586608 -0.0342042005898564 -0.0781950309889709 0.0424300302943691 -0.195611825407282 0.126297098445874 0.0412276587051553 0.0761372935128798 0.0554871250363792 -0.240934940467777 0.02784469363496 0.0780905413916872 0.0231654886102253 0.16053654628842 -0.0607096809463781 -0.12683045687543 -0.00375020009788552 
F12 -0.0119366782790488 0.0420344802944427 -0.00450770405730243 -0.178711890541401 0.173411937150888 0.00414498892159032 -0.044504621067535 0.174056683032852 -0.134340908066341 -0.131958305687133 0.103172104467823 0.0199611571362403 -0.0171395715590227 0.00867582508835391 0.0420629350733907 0.0861139734958531 -0.00571891183632763 -0.0134701932570006 -0.0889417389058335 -0.0103305990159923 -0.025333608221716 0.0079215221925054 0.0668834155665379 -0.0223420971372964 -0.00740146686633088 -0.00847939413986061 -0.0695011057784764 0.0302988697048403 0.0198712007863112 -0.00684544935338811 
