 lhe rhe LE MiPf LLPf RLPf LMPf RMPf LDFr RDFr LMFr RMFr LLFr RLFr LMCe RMCe LDCe RDCe MiCe MiPa LLTe RLTe LDPa RDPa LLOc RLOc LMOc RMOc MiOc A2 
F00 0.120520842193233 0.0431761827431697 -0.25646086874843 0.134299806208919 0.123156609213148 0.0242336372976707 -0.0841600472361233 0.0242654962682431 0.0277799698118036 0.0378379847578654 -0.135429744588479 -0.0296920677276894 -0.0216058800008509 -0.0108712721063985 0.042868897011994 0.0757737105204402 -0.0241712968046414 -0.0500055192657329 0.0382018283616771 -0.0875525735691702 -0.0136019335105345 -0.00389787466839791 -0.00614209901980834 -0.0322781229324928 0.0142819973472009 0.0151705451627032 0.0356924570689357 0.0347443805212228 -0.0272890726294107 0.00210108113911486 
F01 0.0915693562361244 0.110356458084472 0.0391256750583614 -0.027607397334448 -0.00104954466165793 -0.0193213226355746 -0.224602213795506 -0.0333397454312721 -0.108476767817021 -0.00233682992533546 0.822861006306321 0.00450947666164033 0.00587747374034445 -0.0287930755229889 0.0980583215178909 0.088452635178529 -0.191064699897003 -0.213399261459703 -0.00404245575024528 0.0910149876289299 -0.1205619274571 -0.0151136911961529 -0.0202613267729135 0.288764196743337 0.182519329061302 0.141252282152516 -0.021139471590435 -0.386198807249684 0.0181043069127633 -0.313491015276964 
F02 -0.201383103984916 0.211635224168319 -0.00336886937027606 0.00531659447406121 0.0038653853659792 -0.0015553286135542 0.0142997208532985 0.00119870889857162 8.67385405403573e-05 0.0190670836852004 -0.00137887770962104 -0.0132000229664045 0.0141097077995115 -0.0281304311494603 -0.00625929856591906 0.0308916513896889 0.00191578685461423 -0.0581579237104224 -0.0058152626513956 -0.0147491011332775 0.0268573185671839 -0.00914528249583567 0.0197763319213466 0.0203923556512139 -0.0110569145289048 -0.0061860480882166 -0.00809835455272897 0.00417305841559432 0.00700621514525358 -0.0502172602289004 
F03 0.0379518671898678 -0.0699859670502786 0.017163931037836 -0.00161791673587848 -0.00759083198739505 0.00175169845366648 0.00382633004750179 -0.000786158082484703 0.0280131359863708 -0.0485236730768194 -0.0324093465774839 0.0127493978769326 0.0554449403538279 0.0244584995528376 0.0421433015052959 -0.0631304758360784 0.0774564417668318 0.0527734882727234 0.00379058148793397 0.00581134397273516 -0.130891535308069 0.0190668946974732 -0.037891047864883 -0.104597727723285 0.259114879275357 -0.194832668702022 -0.0613074070357721 0.165476696788463 -0.0604246720585936 0.588611654827837 
F04 -0.158032155892443 -0.171956587146015 0.267417799819161 0.146329197576394 0.0481341318139204 0.0438063348849819 0.05366652490624 0.027753756210374 0.061613229260899 0.0565167104014029 -0.305201154685744 0.000134104367658411 -0.0192809045703448 -0.00201545965058672 0.113196930957133 -0.0232175290540998 -0.0400200893342632 -0.070787546253871 0.032792639481374 -0.0202720296813295 -0.00707315181721254 -0.00894685879190068 -0.0351796016129192 0.135574700566945 0.0427847120017266 -0.0170068015512482 0.0051242609367372 -0.0520762345657257 -0.00414007622889591 -0.0718347236100495 
F05 0.204865672164192 0.208821583407039 -0.0188839185087911 -0.0858878545391786 0.0302995049914281 -0.00789890823451309 -0.0696894985631051 -0.00989923332224211 0.00349366813782449 0.00965835726838334 0.0469859360095255 -0.0125833036188815 -0.0362738411211708 -0.0319288516296797 0.00326583354031078 0.0642545689633689 -0.0397717520462442 -0.0879386579155053 -0.0174714578716077 -0.0188056145914972 -0.0372487391006159 -0.00877792679595042 0.00707329055637022 0.0428004145289113 0.0384501225429566 0.0234270416220664 0.0182594095007834 -0.0299958188574748 -0.0252968044205652 -0.100775826531545 
F06 0.00554233479724583 0.0116602811164311 0.00398675546551801 -0.00136891086605743 0.00200586077442087 -0.00311076252763945 0.061733476323667 0.00887458757522936 0.0649200900505189 0.00824352896439199 -0.34633874392619 -0.00527569478947947 -0.00236874974716975 -0.00714984892808591 -0.112163283205212 -0.0732498715938254 0.0156681303517497 -0.050151135401825 0.000447518392260377 0.774861783929457 -0.0104420957748998 -0.00249404490824044 0.00205947073070555 0.1706820349149 0.016964634819331 0.0339416022574043 -0.0280949754603363 -0.516169320785663 0.0495757160820174 -0.0341433442298506 
F07 0.00583762666597361 0.0117962811265809 0.000237086193706027 -0.00166474630604526 -0.000705982725681379 0.000196418779212023 -0.00722225394314416 0.000970850825014723 -0.00543541009367942 0.0165238697311167 0.0419605876033276 -0.0095827206844398 -0.00271138988667723 -0.00215751650341923 0.0512651222294987 -0.141939718447839 -0.00653715056815787 0.000721987960662463 0.0142541436005821 -0.253428788963651 -0.00234718611789429 -0.00399130319078512 0.00956388296302283 -0.191935176078654 0.154311378808596 -0.106492011652506 -0.385172862620296 1.08166275284392 -0.259360699841093 -0.012001678360964 
F08 -0.00168524046002022 -0.00554212195553822 0.00526629280244112 0.00127329313734067 0.00216947224401886 -0.00074903626664373 0.0224934580500636 0.000342236182100497 0.0211404287568621 -0.000318256903587449 -0.0608561349500962 0.0115983208579594 -0.00448370919898709 0.00387492444800446 0.00631463304072656 0.0350473976874984 -0.036905567812282 -0.00975700165562652 0.0105960057652335 -0.0435971006478683 -0.0533145349726281 0.000730943579425248 -0.029781800870212 -0.0821639670296646 0.534183931931157 -0.0262982745719994 -0.266635807680784 0.244704855897051 -0.185778034722893 -0.010391638247209 
F09 0.00477705400565294 0.00739305924003741 -0.00249519562286967 -0.00308323746968732 0.00176232613907785 -0.000945958380336783 0.0123131734721594 -0.00374858805355926 0.0266164364195308 -0.0358671144438278 -0.13161189081849 -0.011940047172872 -0.00229062977169256 -0.00425360838898419 0.0483668228581178 0.69445129333652 -0.00848698779647821 -0.124507251235638 -0.0170754564125573 -0.457221004371805 0.00330661318550704 0.000605196052591312 0.0141895453495844 -0.0521873901966458 -0.0449696863910001 0.00447926956366713 0.190042801674136 -0.114294780556932 0.0172034165882941 -0.0134132868297073 
F10 0.00630512117378123 -0.0103469754464616 -0.000350995918308241 0.00303077957334692 0.0133857496548524 -0.0403398096245302 -0.0676070473164231 -0.0238047617481239 0.0161803921964509 0.26183210530996 -0.035221262603192 -0.0364568174748267 -0.00146231245696322 0.00879312241041373 0.00414377296882232 0.00193065567322661 -0.00559972445737816 -0.142301415646592 0.013142633542321 -0.0286152047183956 0.0123473243411026 0.0158789347910581 0.0109615312493734 0.0718445254370163 -0.0109631241842104 -0.0122314074141455 0.0117088295892554 -0.0199386466724758 0.00819653603261775 -0.015207220448971 
F11 0.0764805082323389 0.0209054379029739 -0.0354335597799277 0.062404503244081 -0.179073855978632 0.00828123026214041 0.105399974938686 0.00983676940541991 0.172923771464306 0.0236004463743534 -0.231797963006796 -0.00319769549128343 0.0216396406822013 -0.00931590068056048 0.0320641747703378 0.0154989907781656 -0.0455623217452776 -0.0424338266395963 0.0408603675557453 -0.0312539079854208 -0.0125627337263249 -0.00710315433072153 0.00407604004145958 0.0325482254192109 0.00681306064290865 -0.000177461101298879 0.0134823159052743 -0.010964541083328 -0.000753159438030796 -0.0206319037451094 
F12 0.000943821638259181 -0.00344727494712585 -0.00218143524274642 -0.00286690081886535 0.000208941809921229 0.0033080037464757 -0.00739777244613448 0.00319560619011925 0.006323411575041 0.00895498211691714 -0.00208102376140018 -0.000481997941793975 0.000587338389058566 -0.0129193364772154 0.0223912281404947 0.0638185629665716 -0.0059812182040052 -0.108564013488118 -0.0126793041955758 -0.0254756473285424 -0.00876773124189642 0.181272592038195 -0.007067571928598 -0.0388090714883199 0.0165115493659097 -0.052283052360543 -0.0165095091525448 0.0372364174418317 0.0084243086626349 -0.0383123690026941 
F13 -0.00252188724098645 -0.00495446934599983 0.00540373834261192 0.00513511609235526 0.000231423725537195 0.00144442617962148 0.0228520073211006 0.00200075717821879 0.00245591809675894 0.00426206497731275 -0.0714024508210253 0.00183835203590501 0.00167068525732412 -0.00233107455712501 0.0462383166439132 0.0806164195976293 0.00618134627910163 -0.0295542694727022 -0.00415192540203668 -0.0234802006478164 0.0024015548642592 -0.0101303578002197 0.00891196164904123 -0.134471217040185 -0.148012629555159 0.400946020847614 0.0702253399034786 -0.129003141633672 -0.0431035498389901 -0.0420271998054216 
F14 0.0151744162468583 -0.0404018307424622 0.00415562255638955 -0.0140833644528983 0.00283340975998276 -0.000910579845129269 -0.00184215765018443 0.00206591345527056 -0.00556225678598093 -0.0928808162307372 -0.00122610380493576 0.0072823216424834 -0.0061125271595973 0.000426975146976962 0.0274365112970383 -0.377339363280035 -0.0180102495262703 0.72296405594144 0.017172320396402 0.0824294070728137 -0.0128948940413518 0.0258812859198558 -0.00406928409645104 -0.430914982880253 0.0492802457145006 0.023678264846633 -0.0788882770372118 0.27008536709631 -0.0522114788504789 -0.0930377388618044 
F15 0.00352854358564783 0.00364019899603861 0.00141067775502464 0.000186944676873945 0.000412372801273878 0.000547050923920425 0.0155382119204738 0.00227595451905229 -0.010695221331169 0.00567411491305699 -0.135341488136642 -7.24075386120465e-05 0.00253864996411947 -0.000653337702665852 0.555828341522558 -0.00958884345896925 -0.0934406190889837 0.0017532412097908 -0.00997022946684673 -0.320172629324424 -0.00529784270685989 -0.0011504529904602 -0.0051077792670457 -0.0322226816616105 0.0195258338758926 -0.00718280004557298 -0.157862099665912 0.191996674377128 -0.00425178169413792 -0.00223355900222675 
F16 0.00238160060257922 -0.00217911671486776 -0.00044546489735575 -0.01551678916086 0.00756410505498848 -0.00996871346894312 -0.155216054071989 0.192462650638626 0.0469633768921294 -0.0511589925958246 -0.00591068734023148 -0.0132136255291002 0.00325642692377662 -0.00147064977420598 -0.000591895275055661 -0.00436212795448769 -0.00898801657614846 0.00944725243370491 0.00650277427243676 -0.00354319476054471 -0.000633713604369977 0.000572456733600937 0.00548273580077302 -0.00178096749265315 0.00167964836409111 0.000239865819871601 -0.00140029656094952 0.00529255664469557 -0.00248728302768281 -0.00171180945451983 
F17 0.0207763122338568 -0.0694522028323043 0.00971894414714168 -0.0672041613075439 0.00425300189457073 0.1384609650238 -0.224977207935767 0.000838626685508326 0.0205047144436084 0.0996560383752388 0.142964725119621 -0.0169231611106196 0.00404205873691787 0.00579722529764292 -0.0324833212183566 0.0298866166513317 0.00916541311657242 -0.0711563315774775 -0.0115642515046154 -0.0171337040665713 -0.00163785420774568 -0.010758274427362 -0.00338095194271423 0.00405168255010567 -0.00883635395421829 0.00224912839283465 0.023759317793385 0.000120414610491876 -0.00383830482383632 0.0201318228868562 
F18 0.00313564884766458 -0.0525974227696845 -0.00015879778490408 -0.0159365102845081 0.00482725725770784 -0.0180514380290927 -0.00976701972393112 -0.0029666458439084 0.0166357324139129 0.0565802954912668 -0.0273451928404199 -0.00773152527669572 -0.00470895655819491 0.20630617053032 0.019011492197272 0.0548071727800033 -0.00668060491027381 -0.191379385048443 -0.00700235766656732 -0.0252747551264031 -0.0115682016164083 -0.0133782444098848 -0.00185578430724407 0.0913361138249992 0.00865784778546948 -0.0137428021086411 0.00540315302359714 -0.0384818755630802 0.0133006438405336 -0.0281793045525777 
F19 0.00199679434950491 0.00195381084942637 -0.00134417192330462 -0.00152456813483495 0.00102634124421065 0.00105183396011002 -0.0172166773018231 -0.000803379772512948 0.00466976935552087 -0.00145407269794998 0.075702533883499 -0.0047478215133477 -0.004123840961589 0.000854777791348674 -0.225853641281554 0.0733855887629249 0.0128754981540396 0.00245404701714559 -0.0117524457986515 -0.133561449012517 0.00749908964248325 -0.00102924118083051 0.0010240432237438 0.00264827720633219 -0.174151197540786 0.0634803944677293 0.669798574120784 -0.249793891917129 -0.0992951518644019 -0.0104883984568139 
F20 0.0107994761255365 0.00885289902816137 0.00151621302028839 -0.00240871911000107 0.00192353819845242 -0.00104439853753395 0.00828170265336811 0.00012394556638714 0.000117541389155828 0.000576118796835597 -0.0187157476817269 -0.00380576425755518 0.00168826815936099 -0.00252948465240457 0.0478713467480136 0.0276931314549389 -0.00461020374415205 -0.0201488544427767 -0.00220602955002854 -0.0422801294054665 -0.0197094876433679 0.000851739759068185 0.00685697335942735 0.0678647865226348 -0.068018593426901 -0.177570887475345 -0.0845270064980082 -0.0720276582923215 0.416642165717041 -0.0177233116871838 
F21 -0.0576040802171959 0.0121224853624315 0.00142287376159151 -0.0084323018013573 -0.00131069922274308 0.00221864675149866 -0.0111814166392713 -0.000198115590394178 -0.0626532474235149 0.011208235928913 -0.00977996623425556 0.00158961453865944 0.0700566035985351 -0.00476500127061623 -0.297481438446958 0.0372506485838307 0.454294449319871 -0.0455834067090484 0.011618271152007 0.0907274231942999 -0.0120911438208266 -0.00292870149837965 -0.0407118588132038 0.00872079352166494 -0.0101844093288929 0.0295531509147453 -0.00954801832853134 -0.0407497102054418 0.0208758325828303 -0.0341752780079359 
F22 -0.00146673189566261 0.00166024439058007 0.00203567719808062 0.00053680285524197 0.000791181871845755 0.000177807103759511 -0.0110871562734048 4.77955782601955e-05 0.0448965723952926 0.00184715349522232 -0.0134516589142125 0.00224510723442588 -0.0372601021864121 0.000156968662546675 0.0315599553995582 0.0418385956962006 -0.148445815651526 -0.0223736663296607 0.00508695113143602 -0.0388875860708599 0.324581737050065 -0.00237410331075064 -0.0064897279874984 -0.00937822775390532 -0.083188586233226 0.0165872356272656 0.0205595031475035 -0.00639485087979998 0.0144826881820372 -0.0047661831439537 
F23 0.00218519819684731 -0.000812658165429682 -0.000732863346506556 -0.000639779398883514 -0.000271395643118922 0.000492939516200082 -0.00836568963085643 0.00158960450666877 -0.0123297862254102 0.0237364509251674 0.0802171992363223 0.00418098713198188 -0.000386158072201597 -0.00463876610112765 -0.0179456315452131 -0.331476821952098 -0.00311749086288342 -0.0601230051707726 -0.000103910349841479 0.088216463817613 -0.00435341086990338 -0.000810709598458742 -0.00369083578326562 0.514710794155107 -0.0292729356270142 -0.0693315027626192 0.07726857047301 -0.288767538256907 0.0551086744758224 -0.00190376047204629 
F24 -0.00594027894991353 0.00656250700406623 -0.00396770051532669 -0.193348052290528 0.00456300350747201 0.0218773883478837 0.417808277790972 -0.011405881223021 -0.0317139972677351 -0.00355207311840599 -0.244107127024674 0.00440165100579268 -0.0098789106656239 0.00218594025451662 0.0494057661798186 0.00671993879246629 -0.00832414936883529 -0.00967006420598957 0.0241612794896655 -0.0138633775372621 0.000888963318351008 -0.00029350338724751 -0.0012001096243776 0.00411008655582076 0.00237212503121741 -0.000880390422330373 -0.00599203071873036 0.00352475914376332 0.00159333668094303 -0.00374376325414431 
F25 -0.00288733978890868 0.00584137637536885 -0.00183777844859355 0.00209014074405515 0.0052313406780448 -0.00228822595362769 -0.0298576061829213 -0.0138219798938276 0.063324486196774 -0.038188569139099 -0.151891655469627 0.204905875115478 0.00224461064873386 -0.00666346436975203 0.0193555306851028 -0.107902517571505 -0.0107758283403184 0.00549325809877231 0.0202342411247091 -0.020063280542506 0.000453746317675366 -0.00093640669806986 0.00555158739861631 0.0616137581450429 0.000796980625566545 -0.0129951437592996 0.00551762431158079 0.0035675707620304 -0.00165547043064864 -0.000778953609188654 
F26 -0.031658922259557 0.00085548527895287 -0.00248735614782712 -0.00267885079435471 0.00127534414490308 0.00126350713241154 0.00692518328523677 -0.000718701920355909 -0.0702434750257549 0.004116721890433 0.0363308810996708 -0.00653155432283848 0.169364926051926 -0.00317767921623139 0.0534409197060497 -0.0106821556067857 -0.125147444691249 0.00185855696015074 -0.00576019417234502 -0.0159710655034812 -0.0281804092242474 -0.000660049952789075 0.0251547868243058 0.0152879530028918 0.0114656443475892 -0.00419859790539489 -0.00812338614911356 -2.70500051530431e-05 0.000248037961442891 -0.00444488041726498 
F27 -0.0341922728215434 0.00216437100323392 0.00407904698981269 -0.00976550940386725 -0.00290460320699081 -0.00158127122750763 -0.102426291826391 0.000792014614885273 0.300110713897329 -0.0058644537737093 -0.102143948637908 0.000652895271158422 0.0276490325056112 0.00177410885767249 0.0423694178274352 0.0189293928765137 -0.153442429448415 0.0147688051760076 -0.00682975423378157 0.00823219573694999 -0.00356286623887915 0.00121512728683948 0.019665647259811 -0.0287090791971911 0.00690584187674075 0.00402962545726085 -0.0159882711117662 0.00582153289528026 0.00153604196261881 -0.000845233475294435 
F28 -0.00495935740924529 -0.00370790109985414 0.0025641563565569 -0.00429871714220129 0.000596542624880556 -0.000274293213455239 0.0367074025035814 0.00859724169100562 -0.016674638724892 0.0172338381229317 -0.0150889562903253 -0.124405351577392 -0.000806649564437283 0.000895404301223783 -0.0230578590335845 -0.0448269713836045 0.0141470046744123 0.00947024257506678 0.201133037812406 -0.138815749515839 0.00195076566883161 0.000140482263197706 -0.00617379083262531 0.0503065539912153 -0.0105583066180333 -0.010527662533603 0.0600093952406668 0.0111847729425946 -0.011831809626576 -8.11973263223708e-05 
F29 0.00690219598655933 -0.00308421907069477 0.000931548310008864 0.00259311192457936 0.000352999782411555 0.00259516315880407 -0.0207920465327895 0.00161400242636101 0.00644123068656075 0.00504640125916418 0.0727543059914486 -0.0299877629389955 -0.00894700217104646 0.000452692338287976 -0.119341538473611 8.6409655798654e-05 -0.0642257394100191 0.0158313116599414 -0.0103331312317332 0.073100784389859 -0.0112435569673757 0.000257821575202897 0.224143338282544 -0.0286733751043125 -0.0145846240396624 -0.0059826464254719 -0.157436734192162 0.0284128250237868 0.0390123276044377 -0.000186310895985168 
