 lhe rhe LE MiPf LLPf RLPf LMPf RMPf LDFr RDFr LMFr RMFr LLFr RLFr LMCe RMCe LDCe RDCe MiCe MiPa LLTe RLTe LDPa RDPa LLOc RLOc LMOc RMOc MiOc A2 
F00 0.376813492291569 0.151852532018221 0.057942502662113 -0.0852589130993277 0.00757033385732758 -0.0191061943289964 0.135121056187247 -0.164194399938874 -0.056852299353296 0.0658981107598114 0.119283695334361 0.0799980761218436 -0.0585766493648075 -0.00288420288132809 0.0671055725674827 -0.377502083016146 -0.202218117015841 -0.0267028185522363 0.286784935258347 0.0154265501238838 -0.303431389316619 0.078106196422645 0.425398660908706 0.456065236520789 0.250150419055967 -0.24192400672857 -0.250043405164802 -0.450444560511303 0.631826804222066 0.0109022135956132 
F01 -0.139410989223548 -0.0352133832550986 0.268094791857951 -0.196247650579108 -0.00882390444880102 -0.0178737717167712 0.0426167724488985 0.0580714429456572 -0.0131492164543206 -0.00866958744201297 0.072738623827945 0.0354618254129035 0.00657168202774433 0.00487751013257313 -0.00631264446001697 -0.0141204944265123 -0.0197377047473019 -0.00633422369279535 -0.0550769239432951 0.016956983166118 0.00300710179571984 0.00056787948727401 0.000873368929932676 0.00359478358127344 0.00200590196290616 -0.00107295602004074 0.0128147529246924 0.00918604006504984 -0.0123298497105156 -0.00157012354680333 
F02 0.100690667816838 0.139116974893952 0.101536669345146 0.120912218353375 0.0246626234617589 0.0372882336737708 -0.196014880070651 -0.108386367237489 0.087339290113747 0.128631983080511 0.0111775893338708 -0.308769190914821 -0.0189747488306794 -0.0193293723473035 -0.143092646270345 0.19517274396484 0.0560094122547177 0.0652654745274072 0.0798906031714641 -0.0557899315591076 -0.0284329331775574 -0.10449966864016 0.00293496816343504 -0.259171085376088 0.0702767248967731 0.0958682891044268 0.023893414598378 0.198994086549663 -0.262260715589226 0.00596946261558566 
F03 -0.0223398839995039 -0.0693555635834048 -0.000666736457692193 0.0111672529171979 -0.000219554999619076 0.00331809484069341 0.00663430316316567 -0.00119684091180981 -0.00424799210015855 -0.00623196184311061 0.00651079524153365 0.00693458481720923 0.000810432901648316 0.00110636320698799 0.00737864643315896 -0.0209737558943239 -0.00607485477905966 0.0222809991826963 -0.0172134112886474 0.0095004628083359 -0.00608850422839204 -0.0824742476367407 0.0138095309472858 0.00605086255638545 0.00834021040887201 -0.0213466258167104 -0.0133673533677803 0.0268636990790829 -0.0351926832521475 0.182533613377966 
F04 -0.0143971378598356 -0.0124180729165465 -0.000727670861116234 0.00495609086078158 0.00238588976008969 0.00238626135976591 -0.038204609033647 0.068359469597483 0.00694294404544821 0.00672884728087363 0.0923265784704928 -0.156878682152405 -0.00202168989416264 -0.00236344835936525 0.0631728698461356 0.290667569021283 -0.0159057911803755 -0.0186031920003501 -0.257112365131204 0.255093175950496 0.0732817631007896 -0.0244014539885652 0.116543384671425 -0.00668097160396482 0.00351096695413981 -0.344321168102457 -0.823848362745142 -0.111246998497475 0.856020238150374 -0.000112460300350096 
F05 -0.0901115178517517 -0.017048949211249 0.00636492722285805 0.0136229097754036 -0.0325844593084072 0.00758974621614736 -0.0459255322654073 0.0160168663153864 0.0177577600329736 -0.00534588847424682 -0.158068101019566 0.0238429635546387 0.22374128841499 -0.00172620729820372 -0.117045335631771 -0.0312548793295459 0.310449567397864 0.00107623540710562 0.0597280892923509 0.0531222562204675 -0.101202606621115 -0.00511932402790221 -0.148187331524422 0.000733722944885797 0.0304226385100311 0.0139212503172647 -0.0127330252832982 0.0109931658483058 -0.0101424884728547 0.000102640545879974 
F06 0.00743609784794807 -0.0116842426536237 -0.00551758693124865 -0.00184112894130088 0.000971089630515023 0.0026366348912641 -0.00834985571465318 0.0371161411158667 -0.0303320650824582 0.0687228122905234 0.271884389722266 -0.398994503885494 -0.00155671584801087 -0.00210179302421956 -0.020372437847283 -0.0113879832369673 -0.0062405629234358 -0.0539839930651856 -0.144355919823152 0.0257974134748131 -0.0225687500786187 0.0182799970996776 0.0742295085560937 0.36406445756707 0.0344167112487362 -0.181748637335299 -0.316283264953638 0.334672436764829 -0.0218359143552445 -0.000656535658416563 
F07 -0.0123416557129199 -0.00708424004137795 0.0078598156209649 0.00161940122929573 0.00531501518085144 -0.000139837742529086 -0.00677982115836619 0.0332142157967707 -0.0159399896817366 0.0163315001403159 0.126445829749126 -0.133814545809201 -0.00110158514968819 0.000585796979915154 -0.0821671355516018 0.120248252173892 0.0255858585741319 0.0190419408003718 -0.0459477906541795 -0.0120529356194457 -0.0815485400244594 -0.0304092171754368 -0.0667798271493698 -0.170197284683493 0.394882160053956 0.246565804237039 -0.0124098344024894 0.0509335089383803 -0.350792264590332 -0.00265385554000967 
F08 -0.0373881829315961 -0.0130330446277768 0.00956355855853382 0.0173980336016893 -0.00135550870299394 0.00424107460642233 -0.00759476206035778 -0.0095821652613753 0.0150713568942714 -0.00924869764988656 -0.0353604370292156 0.0382869963831023 -0.0311846218110225 6.4856434195514e-05 0.0559653857574081 0.032195520790157 -0.0877030656185398 -0.00703209295164244 -0.0317605290818028 -0.0148351185540327 0.497977939477932 -0.00399054917836152 -0.228108345113069 -0.038801986508427 -0.179022074645966 0.0445897277509571 0.102141074216786 0.0196285804634579 -0.0400230554833828 0.000333044918199104 
F09 -0.00514330711637342 -0.00814566166029678 0.00528203051518067 0.00451794620379086 8.33423611577981e-05 -0.00280377680538846 0.00937158131921581 0.0282793477924508 -0.00302434994405162 -0.1056455410561 -0.0104052188597308 0.0340052103506928 0.000192311692530296 -0.0635562660265095 -0.0427157229312808 -0.112004428519919 0.00285761480358108 0.372772535689762 0.0123612115481905 0.0287742754946855 -0.00742366459764821 -0.012200324748811 0.0157219799184428 -0.241641214525942 0.00645018619865055 0.0152315914761341 -0.00465619775782148 0.101977827734508 -0.0211094402375142 0.00210605163160828 
