 lhe rhe LE MiPf LLPf RLPf LMPf RMPf LDFr RDFr LMFr RMFr LLFr RLFr LMCe RMCe LDCe RDCe MiCe MiPa LLTe RLTe LDPa RDPa LLOc RLOc LMOc RMOc MiOc A2 
F00 0.0761409853662093 -0.0189913465925556 -0.134825870385724 -0.235232562088666 0.0308599309643094 0.0536617236548346 0.265003599833998 0.154523761488498 -0.0600585068215965 0.00961322600652497 -0.0480349128359922 -0.156949289139877 -0.027567073382081 -0.00939564418332697 -0.170236982262413 0.10460187428479 0.0755514636038529 -0.231725697006646 0.0258900254003404 0.0106006821944903 0.0212302566302817 -0.0247039683197309 -0.230554860859507 0.33564441338149 0.0124971038133554 -0.0167126710049548 0.558730727574127 -0.401486846093163 -0.136476684746409 0.232759973612607 
F01 -0.220103201710344 -0.223312032003823 0.232399671647605 0.120001711308721 -0.0666940666033444 -0.0883963098729317 0.619130786974341 0.224241949971212 -0.167758873183102 -0.0350187454328012 -0.56431528388132 -0.373185107576683 -0.00650985119604417 0.00568805977480863 -0.00155280842124951 0.0137637390031651 0.0847550349906277 0.0884966130287684 0.475129720993898 -0.345894409507243 0.0278937747181311 -0.0104671405517544 -0.172962301218369 -0.0870408136318608 0.0728314805095332 0.00408141764800796 0.308167091493374 0.238691106353922 -0.221473881382422 0.15660091482043 
F02 -0.0621015681447105 -0.115394401219734 0.00642364218654348 -0.0238353994018885 0.0245479364854479 -0.000530305256394297 -0.0699667124190461 -0.0302075359208619 0.163266369230646 -0.0335831088153272 -0.537572659031731 -0.204025464017785 0.0204834789675874 0.00357617900590328 -0.291991513569177 -0.350382179796366 -0.0882535764409518 0.0215344422127159 2.27399611267834 -0.724470309409605 0.0600288213530928 0.0283028206185527 0.119248284245234 0.134566745420136 0.178734942073819 0.0511444444669769 -0.152135936827482 -0.207283950816681 0.166689152810726 0.0154324040587554 
F03 -0.351998844175431 -0.0786218402175103 0.471529824634217 -0.0704071842896545 -0.016515024915697 -0.0263447539531225 0.0227777462720364 0.00668559580113207 -0.0200515096445791 -0.0219049425870287 0.0132955726826402 0.0793019996755286 0.0152742877530612 0.00792420257207194 0.0479275075367123 -0.0366605103162096 0.00364845848536597 0.0254981672709805 -0.0335814008859822 -0.0362523505696643 0.0297121149290362 0.00912111012959319 -0.0203775076579463 -0.00922276368441949 0.017200139903316 -0.00967955937631817 -0.0298255899248131 0.0787362964592901 -0.0219300598721417 -0.0144796502122567 
F04 -0.0512735980400413 -0.035770055711459 0.0416353312508207 0.0785344655712236 -0.0104912198232014 -0.0187937462221255 -0.0539030721312371 -0.0322784294680787 0.0281817602158327 -0.0083506529433224 -0.0699249710758453 0.0355843051453981 0.000396746340908139 0.00374974366998237 0.0851398854754338 -0.103778584576805 -0.033390927283334 0.166770666057523 0.160132405275458 -0.24687856262581 -0.0110541808553646 -0.0060522214814808 0.185032502906074 -0.469554914607745 0.149903979305674 -0.0987375463377723 -0.659493817719623 1.05853072779715 -0.127695625135382 0.0462977789327033 
F05 0.315505592926412 0.35386438336716 0.0462847130522037 -0.0220705117680188 -0.0125363808063589 0.0138908002334217 -0.060550412052001 -0.00339461771493501 -0.0622379135717867 0.0439904970522003 0.0261923474389325 -0.246104865365135 -0.0150173413910003 -0.0209358917766901 0.0890119190595745 -0.090496854899232 -0.00775947475373137 -0.00220741014072003 0.194487132760329 -0.0127603706840907 -0.0126764544173287 -0.0325647994471932 -0.0585490321622683 -0.0219902910064338 0.152216302067795 0.0484031020502664 -0.033774661219917 -0.0194194925986468 -0.0281035566510509 0.0203387921207699 
F06 0.00502646037524631 -0.0234349885645594 -0.0132109316392048 0.010153074909581 0.00137361423050363 0.0073051622346797 -0.101315076366175 -0.0416858975826406 0.046194805322306 -0.0162080808731099 0.201315780352718 0.370177230445669 0.00930526136282576 0.00138261311366435 0.336969983867559 0.0267525279958648 -0.0248904376890182 0.00709601178939778 -1.45596119898382 1.58274882777707 -0.00505534961884583 -0.0285620477757143 -0.234283363905715 -0.279589209657631 0.254725078488169 0.0649102969624195 -0.613042567819301 0.0801928591736564 -0.142095152654343 0.0598192275453853 
F07 0.0353153621038631 0.0335883334632248 -0.000903856725709738 -0.0145622714737455 0.00341602392024843 0.00527918423405681 -0.00906379028893517 5.12875613189415e-05 -0.0234605698924366 0.00401641410363575 0.124527642852059 -0.0213654885985946 -0.010131037952203 -0.000253669652854306 -0.0885502265617438 0.0513503540005075 0.0622723302155892 -0.0235236210890834 0.0451128914207819 -0.57436689340446 -0.0308563276255828 0.0114883677440983 -0.431284839866337 0.0360101148052178 -0.0887784646932823 -0.0923010772708173 1.08312453448673 0.0145247439255465 -0.0370110917807147 -0.0892726062676497 
F08 0.00757364697998708 -0.0816855594379775 0.0280676790518617 -0.00071089581305538 -0.00340372118309761 0.0439930832171374 -0.111154708383504 -0.0708302152084121 0.0748425934824906 -0.0998407880036188 -0.637474788654616 1.4376101228838 0.00267259969052042 0.00355818845153684 0.385396770800647 -0.258963389240339 0.0112002661018026 -0.139638232566486 -0.61846702100488 0.0140156827188748 -0.00707956798971663 0.0150028477836196 -0.109743144801934 0.151323406295324 0.049110762365789 -0.0240249020807874 -0.0208627562660524 0.0348649880871734 -0.0220037218053577 -0.00388262603579988 
F09 -0.0125290016257206 -0.0423289733964086 -0.00904289518330365 0.00917126612066745 0.0037535002947764 -0.0150580875748029 0.00384060853832991 0.00781401641445124 0.00910677760019307 0.0497913159273704 0.174126214314361 -0.466418764307865 0.00479900583661193 -0.0099879588598539 0.114245711127368 -0.157335370049058 -0.0159912980532339 0.135414170066482 0.129360795074755 -0.304040947048272 -0.00686863634612581 0.121980567439799 -0.100472951160121 0.596070160568545 0.0589179186070328 -0.275606493453687 -0.0590998237178701 0.0961025812437605 0.0249505963493426 -0.0136197806990659 
F10 0.00960182187393003 -0.0091199508883238 -0.0116427266470261 -0.0256485027345642 0.00998047869390189 0.0137368695755417 0.0128431773264557 0.0118444363060938 2.91663941408189e-05 -0.00398371050049745 0.0237636932914071 0.00539299015839488 -0.00812255219639238 -0.00506733611380842 -0.0756409285963074 0.0774914003192769 0.0217494104360972 -0.0476899624062543 -0.0455535326346634 0.0351910278041092 0.00622758505169646 -0.0248344185433968 -0.0530100346315347 -0.140534149380617 0.0465628786756759 0.394577363441866 0.0666374505840774 -0.0720519241124416 -0.155450871242923 0.00942192584547862 
F11 0.0238738058242204 0.0178782800167546 -0.0356957546297294 -0.013909270032793 -0.00276522341408604 -0.00421040185823335 -0.214177361195116 -0.0402343711909328 -0.220809423177637 0.0146586141734532 1.46463120991569 -0.169327603779035 -0.00305478161198323 -0.00346407000498658 0.0972732206798513 0.272256985270475 -0.0800328040518496 -0.00796820146325223 -1.16679000046768 0.14142727506599 0.00859673085560315 -0.00280004922087084 -0.045885138799708 -0.0532972908529342 0.0393260589981437 0.013356178418014 -0.0297845391608261 0.0740782963800495 -0.0575131072710992 0.0152356435587401 
F12 0.00666733683716143 0.015415486998101 -0.0121916528353463 0.00678700794242854 -0.000853888649676483 0.00169051627112673 -0.054223564344988 -0.0249288764053431 -0.003346896873572 -0.0040895311865318 -0.0204849172469714 0.0867195880915501 0.00549580411946825 -0.000402397465938032 -0.0489712358827018 -0.0725328993694196 0.0729651269337144 0.012091053213613 0.0672959570903723 0.130789657928318 -0.0148692892323191 -0.0033034317688654 -0.383375836638751 0.032235746061497 0.521791739453333 -0.0675170846285322 -0.0972292245788226 -0.0329724172711374 -0.0865519923617837 0.00581811192372666 
F13 0.406877107667961 -0.111971359953443 -0.158057942355211 -0.0184397828802965 -0.0203227483842758 -0.0189567002852346 -0.00888449837071789 0.011330433869864 -0.0448172292598041 -0.0136462168200543 -0.0221226908858609 0.0826306581973329 -0.0199631790944322 0.00932092872472868 0.00274185261129053 -0.0936745147582929 0.0139097823718046 0.0432902869521743 0.0308435344120283 -0.0135988454337973 -0.0531147042942135 0.0166873213751123 -0.010890958607576 0.0293250997691829 0.0267661649393361 -0.00310512414503678 0.00300105014148355 0.0173500951822076 -0.0106918716787273 0.00130238778855186 
F14 0.00232766177910094 -0.00394640829837733 -0.00325125768990442 -0.00146821371975695 -0.00731695508425947 0.00346652032906377 0.0146826816062706 0.00922847313371336 -0.0526269554851445 -0.00351308784210788 -0.0280716110457733 0.058339333524719 -0.0103622847476198 0.000252927268275775 0.04201161511578 0.146176610144535 -0.115716097154508 -0.0368866611516593 -0.18959430324701 -0.205374256780279 0.0414723226888688 -0.00274286114444798 0.649325388161833 -0.0544341416932265 -0.160364498940055 0.0184503494444097 -0.103158953479591 0.0704139275602889 -0.0409738156446043 -0.000836326031865832 
F15 -0.0835858931081788 -0.101217843489316 0.145113766072882 0.251741383002927 -0.0102290604371835 -0.0398195365988244 -0.281063969682871 -0.0431319620635509 -0.0537202035562039 0.019278910364008 0.323339069946752 -0.0382212523700882 -0.0123928656184819 0.00262853058962813 -0.0267908692352807 0.0967946969839593 0.0164952572731575 -0.0969207566296206 -0.162198287514363 0.0994503771018322 0.0140826449522083 0.0320905866905066 -0.123706585942135 0.181584748652969 0.0142375232930274 0.0219247707510236 0.231943508743849 -0.33839490329012 -0.0209045873207151 0.0047901110975936 
F16 -0.108677850790875 -0.0299531540853963 0.0792644057001213 -0.00500333721598826 0.0366585777448667 0.00228856054776323 -0.0141369113465242 -0.0276768986406031 0.456265799766188 -0.0155909580006926 -0.316136205059211 0.0633552743318208 0.0207940894490877 0.00168332631049262 -0.164042658627018 0.00976545702303755 -0.0720759602139157 -0.016306427995166 0.0657560177194091 0.0698250167490208 -0.0200795507573366 0.00504837552751254 0.0273981196838887 0.000349220483516669 0.0188762131510256 0.00781983775699306 -0.0186560765000064 0.000784722251424137 -0.0119268646762971 -0.00984888662496246 
F17 -0.111094998672499 -0.0183924308916831 0.0798281199777121 -0.0305884994528883 0.183904351469845 -0.0178268703034153 0.00178767757651601 -0.0105798756220291 -0.155811586576842 -0.00344654835526371 0.0157028446033091 0.0518766717622113 -0.021140405368039 -0.00056927660060479 0.0790013434753138 -0.00538086534865446 0.0352382127027763 0.00648229936124289 -0.0330482280998682 -0.0443418077266597 0.00197519316745417 0.000661459924464451 -0.0224420952844465 -0.0114156615274159 0.00700591414321704 -0.00469705445573966 -0.0157264765084917 0.0522445847021701 -0.00791433940862444 -0.00121303016305923 
F18 -0.00855848482729143 -0.0592978307322389 -0.0086827308946969 -0.0027252586708198 0.00105022421426225 -0.0135054146322316 0.0140615409386605 -0.00258690973358911 0.0103524941103691 -0.0102358715266675 -0.00949483585660921 -0.0388146484672957 -0.00150770719775372 0.193954063468478 0.00382773494948717 0.0292039392748051 9.45015780037942e-05 -0.00482757310791935 -0.0031443862836501 -0.00047261279605799 -0.00162993234591725 -0.0439115544982214 -0.0110251992709839 -0.0633408253730107 0.00288844416309661 0.0185952442913258 0.0252819574179946 -0.00568990066594648 -0.00342024909288043 0.000554216981640688 
F19 -0.042717274341403 -0.00646926035465986 0.00128246555001475 -0.00911170520047269 -0.0110117387465207 -0.00156989936315618 0.0222450713370454 0.0123424215447813 -0.0832875096300816 0.00870989831170126 0.00391915600151008 -0.0178473833384003 0.184676810944847 -0.0017791270169055 0.0103744580659365 0.0117699052662922 0.0346647439267351 -0.0170924802052699 -0.0115739459399246 0.00325346404558816 -0.0937417873912145 0.0025179896164838 -0.0489059780056984 0.00407186884333432 0.0450167005474363 -0.00563562527303999 -0.00973754263425287 0.0264599904062716 -0.0147254496130525 0.00827525494866142 
F20 -0.0208955211510291 -0.0316802383313273 0.0228485737144542 0.0114793883784777 -0.00158838057135821 -0.00776018882451672 0.045466349933912 0.00998874543831732 -0.0155484772467342 -0.00291335843254272 0.0107512369055962 0.0434277704949662 -0.00104850652624118 -0.000382282867354451 0.145315765810999 -0.0376432635364633 -0.0352905207843119 0.0109402474098483 -0.285864389114698 0.321380257693953 0.0152319938452818 0.0078556335927362 0.151274634745011 0.109232916207482 -0.0701241425445116 -0.0824853910034383 -0.386062788275341 -0.255056744072193 0.36656954191736 0.0389319040415375 
F21 -0.0255459471173498 -0.154216047916774 0.0712238637869579 -0.0203941759554722 -0.00499018028204742 0.169828954333991 -0.0193766823660334 0.0172182387812097 -0.0329615057856772 0.0479901046580948 0.146005915604198 -0.237421713195621 0.000322112843728857 -0.00010493212529875 -0.0827923093471473 0.0247816843437975 0.00400021754749638 0.00831096005536979 0.0703889744247833 0.0164346383984133 0.00457793547889018 -0.00424624412999241 0.0335383549587162 -0.0190215661277632 -0.00263610740282033 0.00343354628006627 -0.029647888704504 0.0119131768733463 0.00956527498515933 0.000347306909687532 
F22 -0.0183302555748108 -0.00358350381897705 0.00447354168154846 0.00853683667046935 -0.00253977230156905 0.00130800012917232 -0.0126467265383412 -0.000404074237864726 -0.131006437829733 0.00214403750391116 0.0100110450413831 0.0148301162387504 -0.00364615203509452 -0.000463620869182467 -0.0431228167235551 0.00659340376864858 0.361753611481156 -0.0141990357196505 -0.0140547188304739 0.011937181303484 -0.0651060160160973 0.00105727926766757 -0.211407635770128 0.00484921766894101 0.0340770466882452 0.00506689935675444 0.0810647554004861 -0.0147513825464645 -0.010478744387879 0.000913122631282927 
F23 -0.00127511742035481 -0.0237406373850647 -0.00912444214857885 -0.0143062462185684 0.00438224669214329 0.00398194243525503 0.0083899299500378 0.00153463819420131 0.010824758937359 -0.0106031578296166 0.0109482526724633 0.00166564211673338 -0.00159536558527323 -0.00525032721830248 -0.0803484391560733 0.109182289961239 0.00224190482641531 0.0592466312396851 -0.0378938314618467 0.0465236080045922 -0.00523011074522548 0.150812379826652 0.0207867272504052 -0.27095869799223 -0.0110976849160355 -0.00765696480654101 0.0491072379235132 0.0218977533086873 0.000453127363232439 -0.0105062902602143 
F24 -0.0136998150396928 -0.00123370013469805 -0.00293666530492776 0.00283943229626668 -0.00480637111897467 -0.00177416530047465 -0.0140933963642788 -0.00448180161655641 -0.0367263089227774 0.00300235900136353 0.00879557139677443 0.0308854788022274 0.00133295440641375 -0.000255200234720326 -0.00709246443579281 -0.0321096897767715 0.0531992464083571 0.00118994801359123 0.00618977720089071 0.00406210115112415 0.202430602542115 -0.00219188337601367 -0.196794589139612 0.00190755317677884 -0.0728895378825807 -0.0040976641812492 0.101229977050672 0.0156276064664682 0.00382931177675636 -0.00210462114938615 
F25 -0.00971862118572493 -0.0406803195154759 0.0068657392442743 -0.000537404794327216 0.00407881348237625 -0.0127234332175726 -0.00822497933058518 0.0020872069993068 -0.0202587648856606 0.236911523390921 0.112480673437726 -0.256298114115178 0.0011674572812613 0.00657530905280904 -0.0383741607533256 0.0258327918975735 0.00050370675391726 -0.0763951749951086 0.0444552769351297 0.0129105950655769 0.000960471317232868 -0.00679699998905176 0.00801029783489043 0.00384415114167483 -0.000128489713076956 0.00814027778574879 -0.000923419795971718 -0.00672615204363133 -0.000507466828887472 0.00107004222823258 
F26 -0.00515167194935065 -0.00980301343363911 0.00168599383643362 -0.00374755939745841 0.00047212913835944 0.00249988714396978 0.0156987984579929 0.00483928657707071 -0.0141431384638811 0.0109045656295986 -0.0969522812297345 0.0700754547235749 -0.00201311146858718 -0.00111457335799752 0.554668450101881 -0.430984534771261 -0.0523834420578915 0.0843502609444921 -0.0802747632287128 -0.116231049775974 0.00392792223214925 0.0164908160013413 -0.188098615082287 0.203899616684472 0.0467798121279243 -0.0437743362800126 0.0201738368584061 0.0535052757164374 -0.0416701642611264 -0.00904609663848388 
F27 -0.000253652752220732 -0.0169359519057366 -0.00233765195026512 -0.0084685819485792 0.00301440268880194 -0.00113511596187739 0.0113678994951544 0.0033759365919215 -0.00824248982769242 -0.013565027650308 0.023096351103079 -0.0569042700082715 -0.00143643248127391 -0.00212597443103101 0.0247904000410301 0.0189139324414438 0.00209834793583931 0.260876380745781 -0.0556331611357243 0.0400310105632513 0.000859772317216793 -0.0560014068944241 -0.0422901408737351 -0.189327683555283 0.00896177115413383 0.047114184387105 0.0460814097636236 -0.0214561487913159 -0.0106352387005931 -0.00582849179121838 
