 lhe rhe LE MiPf LLPf RLPf LMPf RMPf LDFr RDFr LMFr RMFr LLFr RLFr LMCe RMCe LDCe RDCe MiCe MiPa LLTe RLTe LDPa RDPa LLOc RLOc LMOc RMOc MiOc A2 
F00 -0.0134347265574358 -0.181902750210825 -0.0290293136178065 0.312448209567116 0.0590103378389105 0.0298002497095439 -0.00074370621584987 0.0601964182981554 -0.00677464898429848 0.0214683003555832 -0.201446233636474 -0.0649331800198963 -0.00528812196922217 0.0138809868790506 0.184889187295367 -0.0209738109018348 -0.0486332593390043 -0.0472061405486081 0.00794996768668663 -0.0548447928450417 -0.0204981238187569 -0.016689460295203 -0.0704179434625388 0.106803706384818 0.0338094768219435 -0.00322029010026558 0.0209247179685597 -0.0198032998611603 -0.0128888338916779 -0.00747098466634899 
F01 0.0661209378500934 -0.070280943766881 0.00546060385873599 -0.0451055779483138 -0.00695884205735362 0.000907530220480137 0.23094195755421 0.044556042596514 -0.0287519190937718 0.0578437018169177 -0.147888049419229 -0.431564007739147 -0.00655253390838229 -0.0194363047970068 0.27589693497113 0.113518927196506 -0.065378476603874 0.0471167362282288 0.144673817897716 -0.16416972681345 -0.022464377923226 0.0265184148308723 -0.150535136574695 0.0717007441626454 0.102386986071598 -0.186570426034149 0.0030329106311662 0.0411338595529315 0.0578731200237712 0.499842898713 
F02 0.0357203602116843 0.0189730103997169 0.0058802031759511 0.00554249820742929 -0.00168754101550552 -0.000126516826802951 -0.0189054361087717 0.0406779377457069 0.0264995395568716 0.0380947935720298 -0.483941153005786 -0.487186389234737 -0.00151405139163728 -0.00467119690256173 0.0707320105400862 -0.375529956129196 -0.050651449233612 0.0504121066593592 2.02539995494257 -1.0038301296215 -0.0107039024951677 -0.00612095231987532 -0.127562321157516 0.048609855189503 0.0369917926191809 0.0757314326838083 0.257150546429216 0.103523226541345 -0.0792177806766737 -0.0446090931592447 
F03 0.00832987726749489 0.00132793508670373 0.00110617145881875 0.00193281506723844 0.00314394652958315 -0.00192365748326492 0.00208196478725638 -0.0194212308755414 -0.00465947886098765 0.00387020374556037 0.0883119930914304 0.0339525733109835 -0.00310080225111493 0.000566791093470534 -0.158846344080946 -0.0234137700661267 0.0210817772766573 0.0146988562349926 -0.132575607168159 0.0229495604759401 -0.0142463014988196 0.00837400184533749 -0.139505395254413 0.054703974158738 -0.09496471952642 0.0297066480432631 0.673148227672991 -0.289980195533875 -0.0621187908251396 0.00526572700791636 
F04 0.0415070301307612 0.0051901544515093 -0.00538470849503356 -0.281747670122631 -0.0321313234218025 0.00890744122872921 0.992352185656921 -0.170873784356256 -0.162558999902998 -0.0368068261693722 -0.157968765951894 0.109023205359856 0.00056795030695425 -0.00307372946775399 0.257476466256441 0.104174793172369 -0.0425266496677961 -0.0308640305154816 -0.408518130839511 0.0470497024932522 -0.00128140465713933 -0.00534629707424661 -0.107646276887033 -0.0208267559544468 0.0459080715470298 0.0733350148195087 0.0297485711163087 -0.0299957848899559 -0.0509350916105791 -0.0683488099220313 
F05 0.00622640592390991 0.00231863434830284 -0.00319692827475879 -0.00384164466888548 -0.000324167903672095 0.000853021349257627 -0.00902132171690294 0.00934396613930449 0.00176343894529002 0.0112556266797513 0.0272849625878087 -0.0149240886397838 0.000141317767015043 -0.000386918204070694 -0.00324637526536698 -0.122902707321679 -0.00237156193733264 0.0586991726238479 0.0481148875158742 -0.162142299368178 -0.00109556892975139 0.005900230477765 0.0683965237281759 -0.211051477427684 0.0405619070445731 -0.147988634688288 -0.259462394441931 0.68546199482876 -0.0293717817805468 0.00889494125517437 
F06 0.00597613468204852 -0.00614792274926772 -0.00411139425329456 0.0101898312352592 0.00230134970723767 0.000454205552746314 -0.0121303150466513 -0.031918011186072 0.00438329141831214 -0.00476451932052949 0.0175242530548035 0.0894733788997408 0.000497230854514431 -0.0101210973790258 -0.00616537424715504 -0.0870939680073274 0.000266459404461663 -0.00298311429895948 -0.0960438668352323 0.0973307427419474 -0.00392513936016242 -0.0201313081535185 -0.0271665554524415 -0.0184179576147897 -0.0041197042485593 0.403744603429632 0.0918012350757516 -0.147880384351061 -0.188791596215282 -0.0464599696763958 
F07 0.0138290352790896 0.0145410165307773 0.00362279428057615 -0.00671877107965767 0.000170380205743498 0.00228934108460929 0.0187456944817725 -0.00230151691172763 -0.00475238442820961 -0.00118449905650485 -0.00947627316347156 0.0233622402011832 -0.00146597078706005 0.00328848436869681 0.0215270009494526 -0.0317346202332676 -0.0103380874042061 -0.00870158081390686 -0.061198676973691 0.171360351172148 -0.00016116707255796 0.00515831408960653 0.0170963872553646 0.0313616901157212 -0.01912714183376 -0.0743446739432174 -0.197276307886969 -0.10109829291573 0.371445639593372 -0.072716650989811 
F08 0.00825317417167631 0.0232361913844427 0.000778337114977378 0.0289523945903201 0.00599005486690989 -0.00579150037124973 -0.0075918934931209 -0.125418730836099 0.018298524485069 -0.115830194607507 -0.0625039984528559 0.311613442988004 -0.00199728785465563 -0.0185389750226807 0.121550694009878 1.28658546688905 0.012021822289505 -0.30989565879909 -0.583783409816133 -0.443943854547741 -0.00320275811285917 -0.0191274924225321 0.000660396370036936 -0.113869651201775 0.0193512635850218 -0.0232319154465959 0.0648680566670737 -0.0224530354707206 -0.00539408935602785 -0.0254901697742523 
F09 0.123624095489941 0.296796977781411 0.0363235075417678 -0.0143264242744095 0.00227466729003752 -0.0165227713944895 -0.091365460348194 -0.0265284753566601 0.010772976426303 0.00212851469335984 0.0914812092642294 -0.0705598691234403 -0.0128460386076448 -0.0371665902938898 0.00494010845117785 0.126661967774009 -0.0102804829198047 -0.0208342547859696 -0.0654211751161626 -0.000944541731978063 -0.0167292441152638 -0.0226132597679566 0.0100729447003101 -0.0427831569605328 0.0483148782569219 0.079569162405392 5.54042443667884e-05 -0.0139159072411861 -0.0435592452412331 -0.192119976505113 
