 lhe rhe LE MiPf LLPf RLPf LMPf RMPf LDFr RDFr LMFr RMFr LLFr RLFr LMCe RMCe LDCe RDCe MiCe MiPa LLTe RLTe LDPa RDPa LLOc RLOc LMOc RMOc MiOc A2 
F00 0.089770389618666 0.00561519078134948 0.0633534148004955 -0.000231724391374711 -0.0359197521110666 0.0363717590219164 0.0523873418477624 -0.0638204169796006 -0.0932956535930144 0.0471708538152285 -0.0442700617989947 0.0570557459743156 0.202980826731701 -0.148134460455707 0.237131227025317 0.0129465875881234 -0.174045796134359 0.121949466799202 -0.09103280835559 0.016756925561215 0.884126973140593 -0.32671842287277 -0.363423993566553 -0.00359689610547823 -0.0467586504664824 -0.000192221198134257 0.0225836125476074 -0.0140283495702528 0.122085965297399 0.555020114749852 
F01 -0.166072494901882 -0.0888045667215353 0.308889855427415 -0.0734252740388997 -0.123702010585875 -0.0356385321895043 0.0744772680914628 0.0373209121894275 0.0751455157840478 0.0106478067439613 -0.041432470509716 -0.0252236668458837 0.0589418909142506 0.0693175576674801 -0.0170746965254367 0.00649524873845981 -0.0414180014116089 -0.0498549057933638 0.0216394371749142 -0.00273426004851596 -0.00277466013099708 0.00846334733169043 0.0348036428674515 0.0248170196871575 -0.00404419269580519 -0.015667210451137 -0.0215651264151119 0.0196994440074824 -0.00256810280106115 -0.0321922320001933 
F02 -0.019044598047674 -0.00407156164381188 0.00673487017103929 0.0624256055642175 -0.0940046511601862 0.0112777356382126 -0.0269471318560553 0.00491299390103059 0.0248757771027443 -0.0372240276557981 -0.00837919395994966 0.024193499886049 0.568235242572463 -0.084001635090865 -0.0641744920985858 0.0043679486601012 -0.321827818864861 0.0518341092760258 0.163620509032691 -0.176780485993393 -1.07115276560775 0.127168864644747 0.474300305198708 -0.101297736500662 0.382142728181255 -0.0390436208064786 -0.0556960731879355 0.144391218546329 -0.105995882231773 0.0404390654305967 
F03 -0.0766716977608192 0.0218520229381731 -0.0622794592827299 -0.00544529135629613 -0.0691349733672641 0.0190904984183272 -0.033391326916438 -0.00961801496496605 -0.246109840873457 0.0487397584155616 0.104937767699862 -0.000228721128920872 0.923560178097857 -0.0883118677042792 0.225023035629541 -0.00370262411921577 -0.503134791066074 0.0124259267357353 -0.150049357850766 0.0389554537936918 -0.0718805656438804 0.0200214325905789 -0.00875669619913685 0.0032981146902916 0.030958262440794 0.0105279224532749 -0.0368852067491624 0.0124291044334939 -0.0381823131165993 -0.0463180660100013 
F04 -0.0528844904625183 -0.0671536010727709 -0.0535209484363883 0.0125720011215893 0.02413532968732 0.0111335235917112 -0.0101726023595989 0.0124449306298313 -0.050784026360894 0.000911823182445739 0.0817749895852124 -0.0100552030692408 0.0407581498307715 -0.0303977458044084 -0.0819694198856853 -0.346984969473843 -0.0231764280473767 0.294672642920034 0.0206637077085581 0.0626770903138254 -0.0464422687721554 -0.866355185940761 0.100437003573384 0.311740723529036 0.0652956242051517 -0.0203810060847484 -0.0408814245432639 0.0977820687518807 -0.232044849770665 0.789684856513325 
F05 -0.0178924747379896 -0.00876470887727405 -0.0137920484301482 0.00426488291650163 0.0299893678798562 -0.0130313206263508 -0.0328887733520817 0.0176981507750834 -0.0456146917357814 -0.0753709096103797 0.108045103757091 0.109205386544455 0.0241519182426915 0.0778484463888033 -0.0956525434312243 -0.0326497568091338 -0.0321410991257165 -0.0155033769895688 -0.259670895534873 0.377567545137901 -0.0295786375749027 -0.18456645054176 0.132147159240086 0.163207045627912 -0.099835597127518 0.499596237485789 0.0277780286864143 -0.839476886819894 0.201368900774908 0.0118656338594991 
F06 -0.00806501099650357 -0.00826059868261532 -0.00202007040970692 -0.00511448153965406 0.0206640810363553 -0.00511339545465928 -0.035343587296579 0.0195683317592331 -0.014711649130671 0.00479327051725795 -0.0021944669104002 0.00325676123838233 0.0380941947018219 0.0337080826358046 0.193463782285355 -0.0528613274528845 -0.0200954535807374 -0.0331845923948226 -0.0933411215607358 0.104942473303153 -0.0986849199949456 -0.0132378291158491 -0.270649105894536 0.204855543138809 0.471430106091682 -0.142116875045798 -0.0533323209459285 -0.231555338016977 0.0230765759917809 -0.0320290815998463 
F07 -0.0216453459887111 0.0134738027028944 0.257332593401558 0.202743116249104 0.160623681441597 -0.0357352160759967 -0.253593249939156 -0.0517000583326327 -0.126947827880461 -0.0269102566982908 0.186278818646099 0.0323066069628491 -0.158362275049168 -0.0395676021077893 0.0611968405115062 -0.0254414273268344 0.0747428313049234 0.0808530132610764 -0.166438009710769 0.103775069793074 0.0216047881718075 0.0878725121946241 -0.113742021409657 -0.135437523350536 0.0390402653645189 0.0545963961026055 0.00286981906579976 0.0271023722300429 -0.0876358857441558 -0.156007595563565 
F08 -0.00920130736255219 -0.00601040903009744 -0.011337374962228 -0.0122436583359608 0.00404817088366621 0.0221226231323983 0.019055183695194 -0.00497315557589563 -0.0126676104600066 0.0519970436978518 0.0398599126610427 -0.0585882031241575 0.0388801798988233 -0.123431819574256 0.0463827738116631 0.272060779349053 -0.0418938703408055 -0.357704883339717 -0.137959574801549 -0.000655469239807947 -0.0502497500560816 0.697576700310372 0.0181391216372019 -0.132874293278268 0.00658895928963819 -0.176978731090325 0.00770504485675509 -0.0260859661280634 -0.00420589317416516 -0.0621756373427148 
F09 0.00539328117988828 -0.000991746204685943 -0.00102516864561047 0.00405579017483599 0.0028787193310679 -0.00947445810242763 -0.00445831117027891 0.0737316497751317 -0.0464392566427701 -0.0122227630292272 0.0692043479430588 -0.0213031283579696 0.0118705563256726 0.0142438215844894 0.060108348672728 -0.160733278334184 0.0175603663685657 0.0886289375502462 -0.290027169437255 -0.0443240719490509 0.014069915637121 0.0292586719868566 -0.0863777022164459 -0.234681883971179 0.0176822775696133 -0.148553848804829 -0.0540068039438794 0.858901973157678 -0.14589751292486 -0.00549160045848813 
F10 0.000391952891143659 0.000595332071971671 -0.00426150956053154 -0.0259770868664588 0.00579310360916527 0.00293573480588385 0.0357706554727028 0.00255719762797395 -0.0192095200569264 0.0238475637082948 0.0809105453155421 -0.0290677870230523 0.011360569560671 0.000357137370991638 -0.1979855025537 -0.197977790475503 0.024555930000806 0.0688764334658548 -0.153333217667781 0.660888443106007 0.00906863646549648 0.00779695325881061 -0.0532526403404884 -0.0435375949457318 0.0168296518902662 0.0607525769186158 -0.0240705939041843 -0.209533627653356 -0.038849414989832 -0.0140734771799847 
F11 0.032787512432241 -0.0386915711555534 -0.0485723823200866 0.0247959210842216 -0.0333481529767126 -0.109105010459046 -0.00204031858421798 0.0114273127145003 0.024123312279572 -0.0959320758609143 -0.0258532201200037 0.0424223329044628 -0.010990246775854 0.521418695886136 0.0530769286777498 0.0824221840907528 -0.0198108098725692 -0.206388771755397 -0.0831348958187786 0.00605100073593739 0.00496913321752673 -0.20861583871969 -0.0223795308935499 0.075264092152497 0.0212020798964273 0.0517009798754344 -0.00852197772676172 -0.000490636329357186 -0.0389895629221899 0.00277162082401128 
F12 -0.0636902258754198 -0.0142766018377653 0.0397613057235047 -0.282328469213735 0.133793447076838 0.0856142804443372 0.718964683685835 -0.216832705040701 -0.269381239546399 -0.0107486140132667 -0.198115574091512 0.0970872240878428 0.0178271254609549 -0.00480626881895044 0.0808627992540403 -0.00618709417134692 0.0328081678144558 -0.0442922657289278 -0.13967675556672 0.0636353946957625 0.00148202138747996 0.000874362394354795 -0.0487823574845194 0.0727177227309036 0.00341059238425951 -0.00870154498134122 0.0221307744208484 -0.0691329496071243 0.00861825964978372 -0.00272281300691785 
F13 -0.291802019580274 0.14747292434118 0.0668422435553932 0.00275508209264392 0.0943830198966178 -0.020396136112743 -0.00587058975796396 -0.00734227822698331 -0.0640387567627365 0.027554976968546 0.0214984395536389 -0.0138546595673338 0.191611619084896 -0.124564619294345 0.027001955064122 -0.00500809263707994 -0.0825946284745351 0.0555849641863232 0.00149544189806736 -0.00998064011928772 -0.00841195813240077 0.0295624522885584 0.00933434381462833 -0.0444485371648545 0.00189538833117086 0.0090346506381718 0.00243378789244499 0.0169210644219594 -0.00835042399949395 -0.0254978990801461 
F14 0.0217470091560934 0.0281466506075829 -0.0212043174635846 0.0947782220382025 -0.116767531667801 -0.048007124114081 -0.194331855103812 0.0345782466498288 0.566115598989397 -0.0284207580640304 -0.0954599001985347 -0.0133636162168713 -0.0982881436752827 0.00294405923479658 -0.0352925635867327 -0.00401662935917053 -0.0660078083113152 0.02778310821206 -0.0964999448456417 0.0789902883664779 -0.000774787270456511 -0.00597369751838987 0.00630128118214273 -0.000727224323971392 0.0118514193389329 0.02740603682953 0.00427812171918483 -0.0504339557667664 -0.0221027783242125 -0.00796296355621431 
F15 -0.00290233065568398 -0.00348488438198199 0.00543912368091609 -0.00302865852547608 0.00657808249984744 0.00859950699959585 0.0110511838106402 -0.0130625017626574 -0.0190900091774308 0.0164757588548287 0.0236391978926144 -0.0294255671079744 -0.00453037084032788 0.0541577755837079 0.032295795258633 -0.194237481154716 0.0197919277159855 -0.266885749414729 0.0971584539480504 -0.0176927265817658 0.0102046002095405 -0.0816509875175405 -0.0806131931039158 0.706827276949565 0.0059644356118519 -0.0950498853682439 0.0061047647175601 -0.247057292108945 0.0490429863538681 0.00582072530253856 
F16 -0.0273075459787209 0.00305951795101523 0.012446168705748 -0.103120535689121 0.112386133673648 -0.0521427687331671 -0.373369004851085 0.675302988691031 0.0218823944108433 -0.122716907493168 0.000986106634030961 -0.176416087553911 -0.00663233200972521 -0.00936571765049007 0.0308754630090603 0.016519878739977 -0.00666581708119927 0.00466824086277806 0.00179792825501089 -0.00155444655088634 0.000405732363966082 0.00493083645953112 -0.0200790595571053 0.0206783701576704 -0.000307217274312861 0.00199509909028806 0.0345308110467978 -0.037363103859539 -0.00911764730135925 0.00353110084194106 
F17 0.0129239274933787 0.00600278280555886 -0.010402237687293 0.00845428875118065 -0.023823633785918 0.00141506353742205 0.0388146957050035 -0.0070228567951039 -0.0583023889780833 0.0136027473197636 -0.0901343780975176 0.0684840994670118 0.0281028634366234 -0.0144334820309282 0.630959841904061 -0.137611260352095 -0.123441570296969 0.0346637024045526 -0.237664725702394 -0.0110671963299738 0.00904613692673417 0.00239843408306913 -0.138305254977768 0.0342861467025627 0.0115190652396532 0.0117496803812959 -0.0172070442200189 -0.0333598249504996 -0.00611846070542065 -0.00386126727265581 
F18 0.251017291565359 0.233611679229923 -0.152399393585311 -0.114552543084329 -0.10707761172953 -0.0355722570819773 0.103311149263571 0.0153683243879911 0.0699338712141134 0.0340037036442666 -0.0778338406631448 0.0258931632995136 -0.135912277761887 -0.166850090677028 -0.0140702093660327 -0.0109513500683327 0.0471131382461919 0.0258088735951749 0.0140296333194915 -0.00099781496317783 0.00708066504754237 0.0691562291193209 0.00442951199210829 -0.0343885214717633 -0.00430943799282555 -0.00138582876023518 -0.000294909508320249 0.0206792083346035 -0.00242180311782549 -0.0591779624849329 
F19 0.0528990410149833 -0.0801611121775174 0.0192921424542743 -0.0363322641614791 -0.17951872200356 0.300291875702157 0.0838973171302288 -0.115687440701191 0.0629604101344921 -0.0704904388883965 -0.00308776344881058 0.0232617796248986 0.00708489053439607 -0.0457316216706309 -0.030431158555335 0.0330117293835243 -0.0110948102047623 0.00419845782935129 -0.04038833548757 0.0205949666544585 -0.0102139810708671 0.0196321737512985 0.051997754101031 -0.0312386053384821 -0.00276146913993996 0.0105737211218164 -0.0204650012702893 -0.00509503481676478 -0.00135967284733094 -0.00496567189590779 
F20 -0.0107829598972182 -0.000263541053015976 0.00974268046893383 0.00529362502654939 0.0262116924463954 -0.00548955480063824 -0.0495036907808491 -0.00433050548899738 -0.008340384419146 -0.00623368360397114 0.0700369182359716 0.0209403279909942 0.0307842420168378 0.0147612519997409 -0.346404534126485 0.0306003371655816 -0.0826659484330905 -0.0434087333661114 0.0860931160765762 -0.03386719967551 -0.0649869791206706 0.0188290142384469 0.507083610575153 0.00322004519794108 -0.0853430063626171 0.00949649392797705 -0.0104840571102741 -0.0771516216746762 0.0060196271483063 -0.00960705697593914 
F21 0.000119466066828096 0.0067173951584159 -0.00158720652437892 0.00834069956358403 0.00560679243791926 -0.00251026973535405 -0.011802158509894 -0.0224213732803844 -0.00109637970775779 -0.0759595401382392 -0.0106999777482609 0.132433147311726 0.00923345366212246 -0.124863471678258 -0.023473255238866 -0.428771174686177 -0.0125900522757514 0.642093937309674 -0.0178095053768049 0.150735914891041 -0.00492400664333393 -0.0997028979398193 0.0107662893257851 -0.122537132303395 -0.00191399208967423 0.0363365522301679 -0.00710270769727837 -0.0337133307218291 0.0039358006228166 -0.00314703676011159 
F22 0.00482699123083717 0.00692463087440634 -0.00186514422164774 0.0468637194010109 -0.00890969197827331 -0.0708472941771465 0.0526720917411616 -0.153736502950462 -0.0570186952596724 0.402767659906576 0.00853957920731855 -0.102793774918487 0.0124440357907804 -0.0487992968733483 0.0376326983214384 -0.0191484003474782 0.000737486832762064 -0.141951232897623 -0.0384568983638306 0.0327621292583799 0.000394369761689892 0.0266263703784954 -0.0233745068115361 0.0865428925037778 -0.00492436789829402 -0.00541266033932356 0.0292184650543737 -0.0732474745278682 0.00489762598061036 -0.00457002347486197 
F23 0.00556378962061423 0.00670704053331059 -0.0047822258722429 0.0304178632052742 0.00930635323761045 -0.0117804943428291 -0.0983089132119538 -0.0279978666852486 -0.235260902011678 0.0237063461772429 0.637878603734188 -0.100522309333035 0.0377760626689586 -0.00754195433373655 -0.0691959710513442 0.0894522334346987 -0.00319365972280949 -0.00145156147388804 -0.355859841777685 0.123261927142738 -0.00139940784880179 0.0131829235284198 -0.0138427025279041 -0.0208121548867914 -0.00596726456797534 -0.00406253258111308 0.0122262595216337 -0.0489492243689142 0.0281624522435272 -0.00728534376318228 
F24 -0.00129732754909166 0.00202270510632762 -0.00415335047929485 0.0138032184034564 -0.00869826462759469 -0.00688008741635857 0.0095745640837601 -0.00781555684716624 0.0174731368315238 0.0177986221269479 -0.0234954330893436 -0.00465920416515252 -0.00572672566881238 -0.00333776198925939 -0.0325484647464822 -0.00844726316861467 0.00409668629876491 -0.0284614693755744 -0.0295422763105312 0.0911374390775598 0.00711556998295931 0.0169348000753761 0.0482323887623979 0.110232709356534 -0.117022580586544 -0.144615106786052 -0.00061331788856506 -0.206184089000621 0.290243227083705 0.000962710212858848 
F25 0.0716472389839752 0.0230429774902411 -0.0357695015074932 0.183559418328444 -0.194963194178186 -0.0816776784679452 0.0483833040024438 -0.00458550531379047 0.0120414582541175 0.00408198448835392 -0.0159724091675687 -0.0361850120835227 0.00469972832426202 -0.00797803881709802 -0.0303184649174947 -0.00403265366850609 0.0145471338400148 0.0211641256306847 0.0299083286924233 -0.00369840827329493 -0.00420867153263089 -0.000297370791241217 0.0215343231406269 0.00629026764153287 -0.00128704867612722 0.00624565705082344 0.00606546688715094 -0.0201871675236895 -0.00247743146361213 -0.00786041441969143 
F26 -0.00521659768483205 -0.0041780127267441 0.00512821555999902 0.00697066841322837 0.00290207357021129 0.00732007720101678 -0.0138699986896773 -0.0567217055791825 0.0442275606474993 -0.0561776088172112 -0.125770247960779 0.375644120960234 -0.00513398479088342 0.00972194193432899 0.050016399764394 -0.0628820365660499 -0.00668005062877389 -0.0521393764691991 -0.225313047908516 0.095529938446042 -0.000207416319780555 0.0087289076203266 0.0174589116449734 0.053271300346626 0.0016997687926974 -0.013495860343038 -0.0511923538677625 -0.0121458849880595 0.0114571229996282 0.0012417778231594 
F27 -2.95717504561057e-05 0.00250494650942083 -0.000931973095925792 0.000962468980623727 0.000390716223944686 -0.00451866045084388 -0.00105189298694348 0.0118414065618872 0.0146843959219489 -0.0357677158486719 0.00373222880624006 -0.0157741576194523 -0.00197683307268223 0.0271737362364429 0.0442208457188499 0.585896251405194 -0.00683893965670597 -0.192948186884346 -0.316186593446544 -0.0487560921587746 -0.00239794415802293 0.0279703962244401 0.00845019171827976 -0.0808210562137171 -0.000215849331563735 0.0169419986106397 0.0205659637416985 -0.0567554975914946 -0.00248212988620861 0.00104395865097247 
F28 0.00860658365680861 0.00335547324621987 -0.00187439847762595 -0.000548274073274158 0.00222096967294049 -0.00100142281107529 0.0150545394287808 -0.00309956602881134 -0.0620649270658085 0.00144703385719894 0.00254963281521385 0.0124566618191711 -0.11475205150168 0.00325308538657852 -0.185855652276019 -0.00941453662529203 0.400546928411038 -0.0271133582457798 0.0109206799780045 0.0568857754325594 -0.0803396453843491 0.000882807715642325 -0.0731635147069653 0.0211193239194747 0.0230923189570917 0.00614995379463916 0.0243421552349497 -0.028095794693547 -0.00733825306643798 -5.00328609399972e-05 
F29 0.00318891769023815 -0.000746018930509696 -0.000533258468673227 0.00378386792560067 -0.00337260359686761 0.00381337832473051 0.000905525436337763 -0.0148693568347565 -0.00346696553753381 -0.00438901057037288 -0.000758943741651423 0.0265206144977618 -0.00615136082360682 0.00353051480821236 0.0182917483819084 0.00917302225102403 0.0223142249902386 -0.0209160080507314 -0.0118169737466 -0.0333105822645012 0.0195324154337876 -0.0060890424100736 -0.138925241518341 0.0497861372707639 -0.0201035525545391 0.0222093904349945 0.240881542005468 -0.134058389477388 -0.0285141542799424 0.00446237365581707 
