code	word	docid	sentid	sentpos	fdur	wlen	subject	unigramsurp
17001	Ireland's	d00	0	2	529.87	9	s001	4.9473906
17001	Ireland's	d00	0	2	388.94	9	s010	4.9473906
17001	Ireland's	d00	0	2	142.19	9	s011	4.9473906
17001	Ireland's	d00	0	2	265.5	9	s013	4.9473906
17001	Ireland's	d00	0	2	452.65	9	s014	4.9473906
17001	Ireland's	d00	0	2	207.52	9	s016	4.9473906
17001	Ireland's	d00	0	2	191.97	9	s017	4.9473906
17001	Ireland's	d00	0	2	340.28	9	s018	4.9473906
17001	Ireland's	d00	0	2	296.78	9	s019	4.9473906
17001	Ireland's	d00	0	2	443.82	9	s020	4.9473906
17001	Ireland's	d00	0	2	247.92	9	s021	4.9473906
17001	Ireland's	d00	0	2	551.64	9	s023	4.9473906
17001	Ireland's	d00	0	2	311.16	9	s028	4.9473906
17001	Ireland's	d00	0	2	529.94	9	s029	4.9473906
17001	Ireland's	d00	0	2	366.71	9	s033	4.9473906
17001	Ireland's	d00	0	2	157.52	9	s034	4.9473906
17001	Ireland's	d00	0	2	285.05	9	s035	4.9473906
17002	County	d00	0	3	326.35	6	s001	4.176913
17002	County	d00	0	3	556.23	6	s010	4.176913
17002	County	d00	0	3	133.92	6	s011	4.176913
17002	County	d00	0	3	281.09	6	s013	4.176913
17002	County	d00	0	3	377.29	6	s014	4.176913
17002	County	d00	0	3	180.46	6	s016	4.176913
17002	County	d00	0	3	191.61	6	s017	4.176913
17002	County	d00	0	3	347.67	6	s018	4.176913
17002	County	d00	0	3	277.53	6	s019	4.176913
17002	County	d00	0	3	437.71	6	s020	4.176913
17002	County	d00	0	3	212.74	6	s021	4.176913
17002	County	d00	0	3	406.73	6	s023	4.176913
17002	County	d00	0	3	286.6	6	s028	4.176913
17002	County	d00	0	3	270.39	6	s029	4.176913
17002	County	d00	0	3	291.36	6	s033	4.176913
17002	County	d00	0	3	183.87	6	s034	4.176913
17002	County	d00	0	3	271.18	6	s035	4.176913
17003	Limerick,	d00	0	4	651.06	9	s001	6.814931
17003	Limerick,	d00	0	4	709.99	9	s010	6.814931
17003	Limerick,	d00	0	4	146.96	9	s011	6.814931
17003	Limerick,	d00	0	4	347.19	9	s013	6.814931
17003	Limerick,	d00	0	4	1181.94	9	s014	6.814931
17003	Limerick,	d00	0	4	156.05	9	s016	6.814931
17003	Limerick,	d00	0	4	207.24	9	s017	6.814931
17003	Limerick,	d00	0	4	739.07	9	s018	6.814931
17003	Limerick,	d00	0	4	295.74	9	s019	6.814931
17003	Limerick,	d00	0	4	439.61	9	s020	6.814931
17003	Limerick,	d00	0	4	449.66	9	s021	6.814931
17003	Limerick,	d00	0	4	899.35	9	s023	6.814931
17003	Limerick,	d00	0	4	251.35	9	s028	6.814931
17003	Limerick,	d00	0	4	277.85	9	s029	6.814931
17003	Limerick,	d00	0	4	352.2	9	s033	6.814931
17003	Limerick,	d00	0	4	391.5	9	s034	6.814931
17003	Limerick,	d00	0	4	694.69	9	s035	6.814931
17004	near	d00	0	5	359.32	4	s001	3.5915396
17004	near	d00	0	5	412.8	4	s010	3.5915396
17004	near	d00	0	5	122.68	4	s011	3.5915396
17004	near	d00	0	5	394.61	4	s013	3.5915396
17004	near	d00	0	5	508.05	4	s014	3.5915396
17004	near	d00	0	5	214.41	4	s016	3.5915396
17004	near	d00	0	5	220.17	4	s017	3.5915396
17004	near	d00	0	5	1287.17	4	s018	3.5915396
17004	near	d00	0	5	356.5	4	s019	3.5915396
17004	near	d00	0	5	457.56	4	s020	3.5915396
17004	near	d00	0	5	214.25	4	s021	3.5915396
17004	near	d00	0	5	615.26	4	s023	3.5915396
17004	near	d00	0	5	288.27	4	s028	3.5915396
17004	near	d00	0	5	368.09	4	s029	3.5915396
17004	near	d00	0	5	319.55	4	s033	3.5915396
17004	near	d00	0	5	238.82	4	s034	3.5915396
17004	near	d00	0	5	482.9	4	s035	3.5915396
17005	the	d00	0	6	401.39	3	s001	1.2888894
17005	the	d00	0	6	361.47	3	s010	1.2888894
17005	the	d00	0	6	165.06	3	s011	1.2888894
17005	the	d00	0	6	276.55	3	s013	1.2888894
17005	the	d00	0	6	387.15	3	s014	1.2888894
17005	the	d00	0	6	227.37	3	s016	1.2888894
17005	the	d00	0	6	187.74	3	s017	1.2888894
17005	the	d00	0	6	287.8	3	s018	1.2888894
17005	the	d00	0	6	302.56	3	s019	1.2888894
17005	the	d00	0	6	414.15	3	s020	1.2888894
17005	the	d00	0	6	451.15	3	s021	1.2888894
17005	the	d00	0	6	435.57	3	s023	1.2888894
17005	the	d00	0	6	261.09	3	s028	1.2888894
17005	the	d00	0	6	228.74	3	s029	1.2888894
17005	the	d00	0	6	289.64	3	s033	1.2888894
17005	the	d00	0	6	281.1	3	s034	1.2888894
17005	the	d00	0	6	244.76	3	s035	1.2888894
17006	River	d00	0	7	347.37	5	s001	4.4089885
17006	River	d00	0	7	419.5	5	s010	4.4089885
17006	River	d00	0	7	295.41	5	s011	4.4089885
17006	River	d00	0	7	222.7	5	s013	4.4089885
17006	River	d00	0	7	434.52	5	s014	4.4089885
17006	River	d00	0	7	186.88	5	s016	4.4089885
17006	River	d00	0	7	187.39	5	s017	4.4089885
17006	River	d00	0	7	228.61	5	s018	4.4089885
17006	River	d00	0	7	294.04	5	s019	4.4089885
17006	River	d00	0	7	450.7	5	s020	4.4089885
17006	River	d00	0	7	215.75	5	s021	4.4089885
17006	River	d00	0	7	413.43	5	s023	4.4089885
17006	River	d00	0	7	292.54	5	s028	4.4089885
17006	River	d00	0	7	260.33	5	s029	4.4089885
17006	River	d00	0	7	254.51	5	s033	4.4089885
17006	River	d00	0	7	195.19	5	s034	4.4089885
17006	River	d00	0	7	214.95	5	s035	4.4089885
17007	Shannon,	d00	0	8	490.72	8	s001	6.120081
17007	Shannon,	d00	0	8	632.12	8	s010	6.120081
17007	Shannon,	d00	0	8	140.2	8	s011	6.120081
17007	Shannon,	d00	0	8	246.3	8	s013	6.120081
17007	Shannon,	d00	0	8	524.47	8	s014	6.120081
17007	Shannon,	d00	0	8	178.57	8	s016	6.120081
17007	Shannon,	d00	0	8	170.96	8	s017	6.120081
17007	Shannon,	d00	0	8	204.18	8	s018	6.120081
17007	Shannon,	d00	0	8	362.86	8	s019	6.120081
17007	Shannon,	d00	0	8	487.33	8	s020	6.120081
17007	Shannon,	d00	0	8	196.63	8	s021	6.120081
17007	Shannon,	d00	0	8	634.1	8	s023	6.120081
17007	Shannon,	d00	0	8	233.42	8	s028	6.120081
17007	Shannon,	d00	0	8	235.78	8	s029	6.120081
17007	Shannon,	d00	0	8	283.37	8	s033	6.120081
17007	Shannon,	d00	0	8	181.53	8	s034	6.120081
17007	Shannon,	d00	0	8	267.9	8	s035	6.120081
17008	there	d00	0	9	263.21	5	s001	3.0896115
17008	there	d00	0	9	503.05	5	s010	3.0896115
17008	there	d00	0	9	139.9	5	s011	3.0896115
17008	there	d00	0	9	427.15	5	s013	3.0896115
17008	there	d00	0	9	518.19	5	s014	3.0896115
17008	there	d00	0	9	207.57	5	s016	3.0896115
17008	there	d00	0	9	152.01	5	s017	3.0896115
17008	there	d00	0	9	478.43	5	s018	3.0896115
17008	there	d00	0	9	242.18	5	s019	3.0896115
17008	there	d00	0	9	499.83	5	s020	3.0896115
17008	there	d00	0	9	342.94	5	s021	3.0896115
17008	there	d00	0	9	427.69	5	s023	3.0896115
17008	there	d00	0	9	312.97	5	s028	3.0896115
17008	there	d00	0	9	286.03	5	s029	3.0896115
17008	there	d00	0	9	309.52	5	s033	3.0896115
17008	there	d00	0	9	349.16	5	s034	3.0896115
17008	there	d00	0	9	427.36	5	s035	3.0896115
17009	is	d00	0	10	318.72	2	s001	2.16529
17009	is	d00	0	10	318.18	2	s010	2.16529
17009	is	d00	0	10	128.93	2	s011	2.16529
17009	is	d00	0	10	274.44	2	s013	2.16529
17009	is	d00	0	10	472.02	2	s014	2.16529
17009	is	d00	0	10	228.49	2	s016	2.16529
17009	is	d00	0	10	178.34	2	s017	2.16529
17009	is	d00	0	10	688.34	2	s018	2.16529
17009	is	d00	0	10	292.37	2	s019	2.16529
17009	is	d00	0	10	432.3	2	s020	2.16529
17009	is	d00	0	10	198.3	2	s021	2.16529
17009	is	d00	0	10	370.93	2	s023	2.16529
17009	is	d00	0	10	243.04	2	s028	2.16529
17009	is	d00	0	10	352.22	2	s029	2.16529
17009	is	d00	0	10	276.92	2	s033	2.16529
17009	is	d00	0	10	188.56	2	s034	2.16529
17009	is	d00	0	10	250.63	2	s035	2.16529
17010	a	d00	0	11	384.82	1	s001	1.6849625
17010	a	d00	0	11	320.29	1	s010	1.6849625
17010	a	d00	0	11	126.02	1	s011	1.6849625
17010	a	d00	0	11	204.62	1	s013	1.6849625
17010	a	d00	0	11	895.25	1	s014	1.6849625
17010	a	d00	0	11	204.06	1	s016	1.6849625
17010	a	d00	0	11	167.32	1	s017	1.6849625
17010	a	d00	0	11	236.48	1	s018	1.6849625
17010	a	d00	0	11	235.84	1	s019	1.6849625
17010	a	d00	0	11	247.59	1	s020	1.6849625
17010	a	d00	0	11	200.63	1	s021	1.6849625
17010	a	d00	0	11	327.66	1	s023	1.6849625
17010	a	d00	0	11	237.24	1	s028	1.6849625
17010	a	d00	0	11	255.6	1	s029	1.6849625
17010	a	d00	0	11	263.09	1	s033	1.6849625
17010	a	d00	0	11	204.2	1	s034	1.6849625
17010	a	d00	0	11	279.49	1	s035	1.6849625
17011	quiet	d00	0	12	336.18	5	s001	4.6249886
17011	quiet	d00	0	12	314.42	5	s010	4.6249886
17011	quiet	d00	0	12	144.37	5	s011	4.6249886
17011	quiet	d00	0	12	246.87	5	s013	4.6249886
17011	quiet	d00	0	12	491.06	5	s014	4.6249886
17011	quiet	d00	0	12	174.34	5	s016	4.6249886
17011	quiet	d00	0	12	148.31	5	s017	4.6249886
17011	quiet	d00	0	12	262.7	5	s018	4.6249886
17011	quiet	d00	0	12	254.02	5	s019	4.6249886
17011	quiet	d00	0	12	308.43	5	s020	4.6249886
17011	quiet	d00	0	12	210.85	5	s021	4.6249886
17011	quiet	d00	0	12	300.4	5	s023	4.6249886
17011	quiet	d00	0	12	207.49	5	s028	4.6249886
17011	quiet	d00	0	12	268.45	5	s029	4.6249886
17011	quiet	d00	0	12	230.65	5	s033	4.6249886
17011	quiet	d00	0	12	198.42	5	s034	4.6249886
17011	quiet	d00	0	12	289.66	5	s035	4.6249886
17012	little	d00	0	13	404.95	6	s001	3.5249536
17012	little	d00	0	13	332.47	6	s010	3.5249536
17012	little	d00	0	13	136.09	6	s011	3.5249536
17012	little	d00	0	13	379.74	6	s013	3.5249536
17012	little	d00	0	13	247.63	6	s014	3.5249536
17012	little	d00	0	13	195.31	6	s016	3.5249536
17012	little	d00	0	13	164.02	6	s017	3.5249536
17012	little	d00	0	13	606.23	6	s018	3.5249536
17012	little	d00	0	13	242.92	6	s019	3.5249536
17012	little	d00	0	13	347.9	6	s020	3.5249536
17012	little	d00	0	13	231.86	6	s021	3.5249536
17012	little	d00	0	13	355.81	6	s023	3.5249536
17012	little	d00	0	13	268.44	6	s028	3.5249536
17012	little	d00	0	13	251.93	6	s029	3.5249536
17012	little	d00	0	13	262.22	6	s033	3.5249536
17012	little	d00	0	13	320.77	6	s034	3.5249536
17012	little	d00	0	13	318.45	6	s035	3.5249536
17013	suburb	d00	0	14	294.92	6	s001	4.8388386
17013	suburb	d00	0	14	369.21	6	s010	4.8388386
17013	suburb	d00	0	14	317.1	6	s011	4.8388386
17013	suburb	d00	0	14	248.46	6	s013	4.8388386
17013	suburb	d00	0	14	316.44	6	s014	4.8388386
17013	suburb	d00	0	14	165.58	6	s016	4.8388386
17013	suburb	d00	0	14	454.37	6	s017	4.8388386
17013	suburb	d00	0	14	271.91	6	s018	4.8388386
17013	suburb	d00	0	14	309.13	6	s019	4.8388386
17013	suburb	d00	0	14	331.24	6	s020	4.8388386
17013	suburb	d00	0	14	207.39	6	s021	4.8388386
17013	suburb	d00	0	14	341.88	6	s023	4.8388386
17013	suburb	d00	0	14	235.89	6	s028	4.8388386
17013	suburb	d00	0	14	248.84	6	s029	4.8388386
17013	suburb	d00	0	14	237.69	6	s033	4.8388386
17013	suburb	d00	0	14	202.85	6	s034	4.8388386
17013	suburb	d00	0	14	416.59	6	s035	4.8388386
17014	by	d00	0	15	331.66	2	s001	2.3029788
17014	by	d00	0	15	493.91	2	s010	2.3029788
17014	by	d00	0	15	183.2	2	s011	2.3029788
17014	by	d00	0	15	285.27	2	s013	2.3029788
17014	by	d00	0	15	406.58	2	s014	2.3029788
17014	by	d00	0	15	218.57	2	s016	2.3029788
17014	by	d00	0	15	170.86	2	s017	2.3029788
17014	by	d00	0	15	759.37	2	s018	2.3029788
17014	by	d00	0	15	300.58	2	s019	2.3029788
17014	by	d00	0	15	368.04	2	s020	2.3029788
17014	by	d00	0	15	228.33	2	s021	2.3029788
17014	by	d00	0	15	381.28	2	s023	2.3029788
17014	by	d00	0	15	230.14	2	s028	2.3029788
17014	by	d00	0	15	277.66	2	s029	2.3029788
17014	by	d00	0	15	327.95	2	s033	2.3029788
17014	by	d00	0	15	397.07	2	s034	2.3029788
17014	by	d00	0	15	341.21	2	s035	2.3029788
17015	the	d00	0	16	280.42	3	s001	1.2888894
17015	the	d00	0	16	258.44	3	s010	1.2888894
17015	the	d00	0	16	158.84	3	s011	1.2888894
17015	the	d00	0	16	242.1	3	s013	1.2888894
17015	the	d00	0	16	227.22	3	s014	1.2888894
17015	the	d00	0	16	207.52	3	s016	1.2888894
17015	the	d00	0	16	151.9	3	s017	1.2888894
17015	the	d00	0	16	448.81	3	s018	1.2888894
17015	the	d00	0	16	316.01	3	s019	1.2888894
17015	the	d00	0	16	292.66	3	s020	1.2888894
17015	the	d00	0	16	235.86	3	s021	1.2888894
17015	the	d00	0	16	364.61	3	s023	1.2888894
17015	the	d00	0	16	277.68	3	s028	1.2888894
17015	the	d00	0	16	303.81	3	s029	1.2888894
17015	the	d00	0	16	252.64	3	s033	1.2888894
17015	the	d00	0	16	239.05	3	s034	1.2888894
17015	the	d00	0	16	212.57	3	s035	1.2888894
17016	name	d00	0	17	346.56	4	s001	3.8694444
17016	name	d00	0	17	223.27	4	s010	3.8694444
17016	name	d00	0	17	137.22	4	s011	3.8694444
17016	name	d00	0	17	300.33	4	s013	3.8694444
17016	name	d00	0	17	186.73	4	s014	3.8694444
17016	name	d00	0	17	148.45	4	s016	3.8694444
17016	name	d00	0	17	175.61	4	s017	3.8694444
17016	name	d00	0	17	253.36	4	s018	3.8694444
17016	name	d00	0	17	310.13	4	s019	3.8694444
17016	name	d00	0	17	313.5	4	s020	3.8694444
17016	name	d00	0	17	158.07	4	s021	3.8694444
17016	name	d00	0	17	358.6	4	s023	3.8694444
17016	name	d00	0	17	223.84	4	s028	3.8694444
17016	name	d00	0	17	263.27	4	s029	3.8694444
17016	name	d00	0	17	273.55	4	s033	3.8694444
17016	name	d00	0	17	249.27	4	s034	3.8694444
17016	name	d00	0	17	209.48	4	s035	3.8694444
17017	of	d00	0	18	274.02	2	s001	1.6084222
17017	of	d00	0	18	206.9	2	s010	1.6084222
17017	of	d00	0	18	142.22	2	s011	1.6084222
17017	of	d00	0	18	243.76	2	s013	1.6084222
17017	of	d00	0	18	242.41	2	s014	1.6084222
17017	of	d00	0	18	204.09	2	s016	1.6084222
17017	of	d00	0	18	164.58	2	s017	1.6084222
17017	of	d00	0	18	290.24	2	s018	1.6084222
17017	of	d00	0	18	269.56	2	s019	1.6084222
17017	of	d00	0	18	323.62	2	s020	1.6084222
17017	of	d00	0	18	184.42	2	s021	1.6084222
17017	of	d00	0	18	312.65	2	s023	1.6084222
17017	of	d00	0	18	207.48	2	s028	1.6084222
17017	of	d00	0	18	222.77	2	s029	1.6084222
17017	of	d00	0	18	379.72	2	s033	1.6084222
17017	of	d00	0	18	206.18	2	s034	1.6084222
17017	of	d00	0	18	286.45	2	s035	1.6084222
17018	Garryowen,	d00	0	19	924.15	10	s001	8.814525
17018	Garryowen,	d00	0	19	203.82	10	s010	8.814525
17018	Garryowen,	d00	0	19	125.99	10	s011	8.814525
17018	Garryowen,	d00	0	19	326.01	10	s013	8.814525
17018	Garryowen,	d00	0	19	140.64	10	s014	8.814525
17018	Garryowen,	d00	0	19	190.39	10	s016	8.814525
17018	Garryowen,	d00	0	19	166.92	10	s017	8.814525
17018	Garryowen,	d00	0	19	279.04	10	s018	8.814525
17018	Garryowen,	d00	0	19	293.05	10	s019	8.814525
17018	Garryowen,	d00	0	19	333.67	10	s020	8.814525
17018	Garryowen,	d00	0	19	168.08	10	s021	8.814525
17018	Garryowen,	d00	0	19	872.11	10	s023	8.814525
17018	Garryowen,	d00	0	19	236.33	10	s028	8.814525
17018	Garryowen,	d00	0	19	238.36	10	s029	8.814525
17018	Garryowen,	d00	0	19	330.98	10	s033	8.814525
17018	Garryowen,	d00	0	19	152.43	10	s034	8.814525
17018	Garryowen,	d00	0	19	224.58	10	s035	8.814525
17019	which	d00	0	20	317.31	5	s001	2.6729484
17019	which	d00	0	20	678.04	5	s010	2.6729484
17019	which	d00	0	20	128.38	5	s011	2.6729484
17019	which	d00	0	20	546.69	5	s013	2.6729484
17019	which	d00	0	20	516.25	5	s014	2.6729484
17019	which	d00	0	20	198	5	s016	2.6729484
17019	which	d00	0	20	355.86	5	s017	2.6729484
17019	which	d00	0	20	2953.22	5	s018	2.6729484
17019	which	d00	0	20	305.84	5	s019	2.6729484
17019	which	d00	0	20	426.4	5	s020	2.6729484
17019	which	d00	0	20	341.09	5	s021	2.6729484
17019	which	d00	0	20	422.71	5	s023	2.6729484
17019	which	d00	0	20	206.59	5	s028	2.6729484
17019	which	d00	0	20	464.59	5	s029	2.6729484
17019	which	d00	0	20	399.73	5	s033	2.6729484
17019	which	d00	0	20	146.78	5	s034	2.6729484
17019	which	d00	0	20	552.18	5	s035	2.6729484
17020	means	d00	0	21	351.43	5	s001	3.9451911
17020	means	d00	0	21	319.6	5	s010	3.9451911
17020	means	d00	0	21	157.37	5	s011	3.9451911
17020	means	d00	0	21	385.76	5	s013	3.9451911
17020	means	d00	0	21	230.12	5	s014	3.9451911
17020	means	d00	0	21	176.34	5	s016	3.9451911
17020	means	d00	0	21	205.94	5	s017	3.9451911
17020	means	d00	0	21	420.65	5	s018	3.9451911
17020	means	d00	0	21	257.32	5	s019	3.9451911
17020	means	d00	0	21	313.73	5	s020	3.9451911
17020	means	d00	0	21	980.5	5	s021	3.9451911
17020	means	d00	0	21	309.99	5	s023	3.9451911
17020	means	d00	0	21	243.51	5	s028	3.9451911
17020	means	d00	0	21	279.77	5	s029	3.9451911
17020	means	d00	0	21	281.74	5	s033	3.9451911
17020	means	d00	0	21	282.5	5	s034	3.9451911
17020	means	d00	0	21	319.24	5	s035	3.9451911
17021	'Garden	d00	0	22	542.84	7	s001	8.497492
17021	'Garden	d00	0	22	241.72	7	s010	8.497492
17021	'Garden	d00	0	22	103.72	7	s011	8.497492
17021	'Garden	d00	0	22	225.1	7	s013	8.497492
17021	'Garden	d00	0	22	213.64	7	s014	8.497492
17021	'Garden	d00	0	22	469.3	7	s016	8.497492
17021	'Garden	d00	0	22	178.88	7	s017	8.497492
17021	'Garden	d00	0	22	803.92	7	s018	8.497492
17021	'Garden	d00	0	22	302.16	7	s019	8.497492
17021	'Garden	d00	0	22	251.77	7	s020	8.497492
17021	'Garden	d00	0	22	186.84	7	s021	8.497492
17021	'Garden	d00	0	22	541.44	7	s023	8.497492
17021	'Garden	d00	0	22	389.74	7	s028	8.497492
17021	'Garden	d00	0	22	289.94	7	s029	8.497492
17021	'Garden	d00	0	22	275.85	7	s033	8.497492
17021	'Garden	d00	0	22	196.61	7	s034	8.497492
17021	'Garden	d00	0	22	249.32	7	s035	8.497492
17022	of	d00	0	23	309.9	2	s001	1.6084222
17022	of	d00	0	23	275.9	2	s010	1.6084222
17022	of	d00	0	23	167.51	2	s011	1.6084222
17022	of	d00	0	23	360.73	2	s013	1.6084222
17022	of	d00	0	23	346.57	2	s014	1.6084222
17022	of	d00	0	23	220.51	2	s016	1.6084222
17022	of	d00	0	23	423.81	2	s017	1.6084222
17022	of	d00	0	23	389.28	2	s018	1.6084222
17022	of	d00	0	23	277.62	2	s019	1.6084222
17022	of	d00	0	23	384.63	2	s020	1.6084222
17022	of	d00	0	23	330.47	2	s021	1.6084222
17022	of	d00	0	23	364.5	2	s023	1.6084222
17022	of	d00	0	23	341.09	2	s028	1.6084222
17022	of	d00	0	23	310.81	2	s029	1.6084222
17022	of	d00	0	23	286.06	2	s033	1.6084222
17022	of	d00	0	23	158.88	2	s034	1.6084222
17022	of	d00	0	23	326.24	2	s035	1.6084222
17025	none	d00	1	2	325.19	4	s001	4.4282346
17025	none	d00	1	2	230.38	4	s010	4.4282346
17025	none	d00	1	2	144.72	4	s011	4.4282346
17025	none	d00	1	2	387.91	4	s013	4.4282346
17025	none	d00	1	2	589.84	4	s014	4.4282346
17025	none	d00	1	2	485.44	4	s016	4.4282346
17025	none	d00	1	2	171.27	4	s017	4.4282346
17025	none	d00	1	2	294.5	4	s018	4.4282346
17025	none	d00	1	2	286.28	4	s019	4.4282346
17025	none	d00	1	2	384.1	4	s020	4.4282346
17025	none	d00	1	2	228.81	4	s021	4.4282346
17025	none	d00	1	2	1360.21	4	s023	4.4282346
17025	none	d00	1	2	285.65	4	s028	4.4282346
17025	none	d00	1	2	343.33	4	s029	4.4282346
17025	none	d00	1	2	379.49	4	s033	4.4282346
17025	none	d00	1	2	268.86	4	s034	4.4282346
17025	none	d00	1	2	243.97	4	s035	4.4282346
17026	of	d00	1	3	351.31	2	s001	1.6084222
17026	of	d00	1	3	269.96	2	s010	1.6084222
17026	of	d00	1	3	88.41	2	s011	1.6084222
17026	of	d00	1	3	299.28	2	s013	1.6084222
17026	of	d00	1	3	340.86	2	s014	1.6084222
17026	of	d00	1	3	295.29	2	s016	1.6084222
17026	of	d00	1	3	160.26	2	s017	1.6084222
17026	of	d00	1	3	251.28	2	s018	1.6084222
17026	of	d00	1	3	280.41	2	s019	1.6084222
17026	of	d00	1	3	343.43	2	s020	1.6084222
17026	of	d00	1	3	300.38	2	s021	1.6084222
17026	of	d00	1	3	416.78	2	s023	1.6084222
17026	of	d00	1	3	255.79	2	s028	1.6084222
17026	of	d00	1	3	262.7	2	s029	1.6084222
17026	of	d00	1	3	264.14	2	s033	1.6084222
17026	of	d00	1	3	172.32	2	s034	1.6084222
17026	of	d00	1	3	222.16	2	s035	1.6084222
17027	the	d00	1	4	350.69	3	s001	1.2888894
17027	the	d00	1	4	197.42	3	s010	1.2888894
17027	the	d00	1	4	125.55	3	s011	1.2888894
17027	the	d00	1	4	218.73	3	s013	1.2888894
17027	the	d00	1	4	300.25	3	s014	1.2888894
17027	the	d00	1	4	196.05	3	s016	1.2888894
17027	the	d00	1	4	178.64	3	s017	1.2888894
17027	the	d00	1	4	264.14	3	s018	1.2888894
17027	the	d00	1	4	282.61	3	s019	1.2888894
17027	the	d00	1	4	358.84	3	s020	1.2888894
17027	the	d00	1	4	179.85	3	s021	1.2888894
17027	the	d00	1	4	541.36	3	s023	1.2888894
17027	the	d00	1	4	252.63	3	s028	1.2888894
17027	the	d00	1	4	254.25	3	s029	1.2888894
17027	the	d00	1	4	263.65	3	s033	1.2888894
17027	the	d00	1	4	153.32	3	s034	1.2888894
17027	the	d00	1	4	237.73	3	s035	1.2888894
17028	residents	d00	1	5	310.07	9	s001	4.0410676
17028	residents	d00	1	5	215.7	9	s010	4.0410676
17028	residents	d00	1	5	98.6	9	s011	4.0410676
17028	residents	d00	1	5	226.25	9	s013	4.0410676
17028	residents	d00	1	5	531.67	9	s014	4.0410676
17028	residents	d00	1	5	182.4	9	s016	4.0410676
17028	residents	d00	1	5	146.24	9	s017	4.0410676
17028	residents	d00	1	5	271.68	9	s018	4.0410676
17028	residents	d00	1	5	276.71	9	s019	4.0410676
17028	residents	d00	1	5	400.89	9	s020	4.0410676
17028	residents	d00	1	5	211.42	9	s021	4.0410676
17028	residents	d00	1	5	372.42	9	s023	4.0410676
17028	residents	d00	1	5	297.52	9	s028	4.0410676
17028	residents	d00	1	5	259.11	9	s029	4.0410676
17028	residents	d00	1	5	271.2	9	s033	4.0410676
17028	residents	d00	1	5	171.66	9	s034	4.0410676
17028	residents	d00	1	5	256	9	s035	4.0410676
17029	realize	d00	1	6	525.52	7	s001	4.5522785
17029	realize	d00	1	6	556.61	7	s010	4.5522785
17029	realize	d00	1	6	122.38	7	s011	4.5522785
17029	realize	d00	1	6	273.85	7	s013	4.5522785
17029	realize	d00	1	6	392.16	7	s014	4.5522785
17029	realize	d00	1	6	222.02	7	s016	4.5522785
17029	realize	d00	1	6	153.99	7	s017	4.5522785
17029	realize	d00	1	6	487.21	7	s018	4.5522785
17029	realize	d00	1	6	294.92	7	s019	4.5522785
17029	realize	d00	1	6	378.88	7	s020	4.5522785
17029	realize	d00	1	6	272.4	7	s021	4.5522785
17029	realize	d00	1	6	529.14	7	s023	4.5522785
17029	realize	d00	1	6	278.31	7	s028	4.5522785
17029	realize	d00	1	6	258.67	7	s029	4.5522785
17029	realize	d00	1	6	398.67	7	s033	4.5522785
17029	realize	d00	1	6	152.69	7	s034	4.5522785
17029	realize	d00	1	6	260.86	7	s035	4.5522785
17030	the	d00	1	7	359.28	3	s001	1.2888894
17030	the	d00	1	7	302.34	3	s010	1.2888894
17030	the	d00	1	7	140.76	3	s011	1.2888894
17030	the	d00	1	7	211.96	3	s013	1.2888894
17030	the	d00	1	7	287.48	3	s014	1.2888894
17030	the	d00	1	7	181.6	3	s016	1.2888894
17030	the	d00	1	7	148.33	3	s017	1.2888894
17030	the	d00	1	7	411.66	3	s018	1.2888894
17030	the	d00	1	7	275.68	3	s019	1.2888894
17030	the	d00	1	7	367.57	3	s020	1.2888894
17030	the	d00	1	7	207.92	3	s021	1.2888894
17030	the	d00	1	7	909.6	3	s023	1.2888894
17030	the	d00	1	7	272.48	3	s028	1.2888894
17030	the	d00	1	7	335.47	3	s029	1.2888894
17030	the	d00	1	7	288.68	3	s033	1.2888894
17030	the	d00	1	7	139.01	3	s034	1.2888894
17030	the	d00	1	7	252.33	3	s035	1.2888894
17031	influence	d00	1	8	305.32	9	s001	4.32096
17031	influence	d00	1	8	181.79	9	s010	4.32096
17031	influence	d00	1	8	108.49	9	s011	4.32096
17031	influence	d00	1	8	224.89	9	s013	4.32096
17031	influence	d00	1	8	236.23	9	s014	4.32096
17031	influence	d00	1	8	205.21	9	s016	4.32096
17031	influence	d00	1	8	148.03	9	s017	4.32096
17031	influence	d00	1	8	472.33	9	s018	4.32096
17031	influence	d00	1	8	261.89	9	s019	4.32096
17031	influence	d00	1	8	380.23	9	s020	4.32096
17031	influence	d00	1	8	444.84	9	s021	4.32096
17031	influence	d00	1	8	412.07	9	s023	4.32096
17031	influence	d00	1	8	303.96	9	s028	4.32096
17031	influence	d00	1	8	244.25	9	s029	4.32096
17031	influence	d00	1	8	221.51	9	s033	4.32096
17031	influence	d00	1	8	170.66	9	s034	4.32096
17031	influence	d00	1	8	241.24	9	s035	4.32096
17032	their	d00	1	9	328.79	5	s001	2.6383119
17032	their	d00	1	9	325.49	5	s010	2.6383119
17032	their	d00	1	9	212.18	5	s011	2.6383119
17032	their	d00	1	9	248.54	5	s013	2.6383119
17032	their	d00	1	9	302.46	5	s014	2.6383119
17032	their	d00	1	9	258.15	5	s016	2.6383119
17032	their	d00	1	9	179.7	5	s017	2.6383119
17032	their	d00	1	9	351.53	5	s018	2.6383119
17032	their	d00	1	9	309.42	5	s019	2.6383119
17032	their	d00	1	9	363.56	5	s020	2.6383119
17032	their	d00	1	9	414.75	5	s021	2.6383119
