Item,exp_ver,Subject,n_segment,uV,preadj_bline,prenoun_bline,ctx_n_words,adj_cond,noun_cond,adj,noun,lemma_adj,lemma_noun,constr_preadj,constr_postadj,gpt_logp_adj,freq_adj,pld20_adj,concr_adj,freq_noun,pld20_noun,concr_noun,p_preadj,p_postadj,DKL,c_trial,c_preadj_bline,c_prenoun_bline,c_DKL,c_p_preadj,c_p_postadj,c_constr_preadj,p_update,c_p_update,c_gpt_logp_adj
100,3,v3_QMZSS,25,9.5225,-19.79055,2.22249999999998,12,top,top,comfortable,couch,comfortable,couch,0.333333333333333,0.448979591836735,-11.96803,2408,3.45,2.33,1197,1.45,4.71,0.270833333333333,0.448979591836735,0.27312041089487,-0.944183183809723,-17.4845085332777,5.67445508032546,-0.419076259030863,0.0137357041601774,0.101789278851449,-0.122194741847375,0.178146258503402,0.0880535746912718,-2.96331831191321
100,3,v3B_DAMTF,216,-2.54014705882353,-6.86725000000003,3.78015000000001,12,top,top,comfortable,couch,comfortable,couch,0.333333333333333,0.448979591836735,-11.96803,2408,3.45,2.33,1197,1.45,4.71,0.270833333333333,0.448979591836735,0.27312041089487,0.965816816190278,-4.56120853327772,7.23210508032549,-0.419076259030863,0.0137357041601774,0.101789278851449,-0.122194741847375,0.178146258503402,0.0880535746912718,-2.96331831191321
100,3,v3B_SXKSU,216,4.81029411764706,-17.18595,5.10800000000001,12,top,top,comfortable,couch,comfortable,couch,0.333333333333333,0.448979591836735,-11.96803,2408,3.45,2.33,1197,1.45,4.71,0.270833333333333,0.448979591836735,0.27312041089487,0.965816816190278,-14.8799085332777,8.55995508032548,-0.419076259030863,0.0137357041601774,0.101789278851449,-0.122194741847375,0.178146258503402,0.0880535746912718,-2.96331831191321
100,3,v3B_ZJIVT,216,-5.71269607843137,0.216750000000002,-22.9619999999999,12,top,top,comfortable,couch,comfortable,couch,0.333333333333333,0.448979591836735,-11.96803,2408,3.45,2.33,1197,1.45,4.71,0.270833333333333,0.448979591836735,0.27312041089487,0.965816816190278,2.5227914667223,-19.5100449196745,-0.419076259030863,0.0137357041601774,0.101789278851449,-0.122194741847375,0.178146258503402,0.0880535746912718,-2.96331831191321
100,4,v4_AXALU,186,20.7716176470588,15.4829,2.6039,12,low,low,thick,carpet,thick,carpet,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,594,1.8,4.96,0.0625,0.508474576271186,0.756531623972979,0.665816816190278,17.7889414667223,6.05585508032547,0.0643349540472461,-0.194597629173156,0.1612842632859,-0.122194741847375,0.445974576271186,0.355881892459056,-1.19464131191321
100,4,v4_DOSAH,186,4.07039215686274,1.68265,-1.90544999999999,12,low,low,thick,carpet,thick,carpet,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,594,1.8,4.96,0.0625,0.508474576271186,0.756531623972979,0.665816816190278,3.9886914667223,1.54650508032548,0.0643349540472461,-0.194597629173156,0.1612842632859,-0.122194741847375,0.445974576271186,0.355881892459056,-1.19464131191321
100,4,v4_UMVKT,186,15.429068627451,-7.04724999999998,-0.3552,12,low,low,thick,carpet,thick,carpet,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,594,1.8,4.96,0.0625,0.508474576271186,0.756531623972979,0.665816816190278,-4.74120853327768,3.09675508032547,0.0643349540472461,-0.194597629173156,0.1612842632859,-0.122194741847375,0.445974576271186,0.355881892459056,-1.19464131191321
100,4,v4B_SWYKC,55,13.5479411764706,-0.840049999999999,3.11819999999999,12,low,low,thick,carpet,thick,carpet,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,594,1.8,4.96,0.0625,0.508474576271186,0.756531623972979,-0.644183183809723,1.4659914667223,6.57015508032546,0.0643349540472461,-0.194597629173156,0.1612842632859,-0.122194741847375,0.445974576271186,0.355881892459056,-1.19464131191321
100,4,v4B_UTBSZ,55,-0.177450980392157,0.35395,-2.0897,12,low,low,thick,carpet,thick,carpet,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,594,1.8,4.96,0.0625,0.508474576271186,0.756531623972979,-0.644183183809723,2.6599914667223,1.36225508032547,0.0643349540472461,-0.194597629173156,0.1612842632859,-0.122194741847375,0.445974576271186,0.355881892459056,-1.19464131191321
100,4,v4B_XUAXC,55,-20.3004411764706,-1.29955,-15.85185,12,low,low,thick,carpet,thick,carpet,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,594,1.8,4.96,0.0625,0.508474576271186,0.756531623972979,-0.644183183809723,1.0064914667223,-12.3998949196745,0.0643349540472461,-0.194597629173156,0.1612842632859,-0.122194741847375,0.445974576271186,0.355881892459056,-1.19464131191321
